"Gender","Century","Scope","Country","Name","Frequency"
"Female","20th","Writer","Canada","Gabrielle Roy","4"
"Female","20th","Writer","Canada","Margaret Atwood","4"
"Female","20th","Writer","Canada","Carol Shields","3"
"Female","20th","Writer","Canada","Margaret Laurence","3"
"Female","20th","Writer","China","Xiao Hong","3"
"Female","20th","Writer","South Korea","Park Wan-suh","5"
"Female","20th","Writer","South Korea","Gong Ji-young","2"
"Female","20th","Writer","United States","Flannery O'Connor","4"
"Female","20th","Writer","United States","Maya Angelou","4"
"Female","20th","Writer","United States","Sylvia Plath","4"
"Female","20th","Writer","United States","Toni Morrison","4"
"Female","20th","Writer","United States","Joan Didion","3"
"Female","20th","Writer","France","Colette","5"
"Female","20th","Writer","France","Simone de Beauvoir","5"
"Female","20th","Writer","France","Françoise Sagan","4"
"Female","20th","Writer","France","Marguerite Duras","4"
"Female","20th","Writer","France","Annie Ernaux","3"
"Female","20th","Writer","Italy","Elsa Morante","4"
"Female","20th","Writer","Italy","Natalia Ginzburg","4"
"Female","20th","Writer","Italy","Anna Banti","2"
"Female","20th","Writer","Italy","Grazia Deledda","2"
"Female","20th","Writer","Japan","Akiko Yosano","2"
"Female","20th","Writer","Japan","Enchi Fumiko","2"
"Female","20th","Writer","Japan","Kōno Taeko","2"
"Female","20th","Writer","Japan","Sawako Ariyoshi","2"
"Female","20th","Writer","Mexico","Rosario Castellanos","5"
"Female","20th","Writer","Mexico","Elena Poniatowska","4"
"Female","20th","Writer","Mexico","Elena Garro","3"
"Female","20th","Writer","Mexico","Guadalupe Dueñas","3"
"Female","20th","Writer","Mexico","Amparo Dávila","2"
"Female","20th","Writer","Netherlands","Hella Haasse","4"
"Female","20th","Writer","Netherlands","Annie M.G. Schmidt","3"
"Female","20th","Writer","Netherlands","Marga Minco","3"
"Female","20th","Writer","Netherlands","Andreas Burnier","2"
"Female","20th","Writer","Netherlands","Anna Blaman","2"
"Female","20th","Writer","Norway","Sigrid Undset","4"
"Female","20th","Writer","Norway","Bjørg Vik","2"
"Female","20th","Writer","Norway","Cora Sandel","2"
"Female","20th","Writer","Norway","Herbjørg Wassmo","2"
"Female","20th","Writer","Poland","Wisława Szymborska","5"
"Female","20th","Writer","Poland","Zofia Nałkowska","5"
"Female","20th","Writer","Poland","Maria Dąbrowska","4"
"Female","20th","Writer","Poland","Olga Tokarczuk","3"
"Female","20th","Writer","Poland","Anna Świrszczyńska","2"
"Female","20th","Writer","Portugal","Lídia Jorge","4"
"Female","20th","Writer","Portugal","Sophia de Mello Breyner Andresen","4"
"Female","20th","Writer","Portugal","Florbela Espanca","3"
"Female","20th","Writer","Portugal","Irene Lisboa","3"
"Female","20th","Writer","Portugal","Natália Correia","3"
"Female","20th","Writer","United Kingdom","Doris Lessing","5"
"Female","20th","Writer","United Kingdom","Iris Murdoch","4"
"Female","20th","Writer","United Kingdom","Virginia Woolf","4"
"Female","20th","Writer","United Kingdom","Agatha Christie","3"
"Female","20th","Writer","United Kingdom","Angela Carter","3"
"Female","20th","Writer","Russia","Anna Akhmatova","5"
"Female","20th","Writer","Russia","Marina Tsvetaeva","5"
"Female","20th","Writer","Russia","Nadezhda Mandelstam","3"
"Female","20th","Writer","Russia","Zhenia Gippius","3"
"Female","20th","Writer","Russia","Bella Akhmadulina","2"
"Female","20th","Writer","Turkey","Sevgi Soysal","3"
"Female","20th","Writer","Spain","Ana María Matute","5"
"Female","20th","Writer","Spain","Carmen Martín Gaite","5"
"Female","20th","Writer","Spain","Mercè Rodoreda","5"
"Female","20th","Writer","Spain","Carmen Laforet","3"
"Female","20th","Writer","Spain","Rosa Chacel","3"
"Female","20th","Athlete","Germany","Steffi Graf","4"
"Female","20th","Athlete","Germany","Birgit Fischer","3"
"Female","20th","Athlete","Germany","Katarina Witt","3"
"Female","20th","Athlete","Germany","Heide Rosendahl","2"
"Female","20th","Athlete","Germany","Rosi Mittermaier","2"
"Female","20th","Athlete","Argentina","Gabriela Sabatini","4"
"Female","20th","Athlete","Argentina","Luciana Aymar","3"
"Female","20th","Athlete","Argentina","Noemí Simonetto","2"
"Female","20th","Athlete","Argentina","Norma Baylon","2"
"Female","20th","Athlete","Argentina","Paula Pareto","2"
"Female","20th","Athlete","Brasil","Hortência Marcari","4"
"Female","20th","Athlete","Brasil","Aída dos Santos","2"
"Female","20th","Athlete","Brasil","Jackie Silva","2"
"Female","20th","Athlete","Brasil","Maria Esther Bueno","2"
"Female","20th","Athlete","Brasil","Marta","2"
"Female","20th","Athlete","Canada","Nancy Greene","3"
"Female","20th","Athlete","Canada","Barbara Ann Scott","2"
"Female","20th","Athlete","Canada","Clara Hughes","2"
"Female","20th","Athlete","Canada","Hayley Wickenheiser","2"
"Female","20th","Athlete","Canada","Myriam Bédard","2"
"Female","20th","Athlete","China","Deng Yaping","3"
"Female","20th","Athlete","China","Li Na","3"
"Female","20th","Athlete","China","Wang Junxia","3"
"Female","20th","Athlete","China","Fu Mingxia","2"
"Female","20th","Athlete","China","Lang Ping","2"
"Female","20th","Athlete","South Korea","Kim Soo-nyung","3"
"Female","20th","Athlete","South Korea","Kim Young-mi","2"
"Female","20th","Athlete","South Korea","Chang Jung-koo","1"
"Female","20th","Athlete","South Korea","Cho Hye-jung","1"
"Female","20th","Athlete","South Korea","Cho Youn-jeong","1"
"Female","20th","Athlete","United States","Billie Jean King","5"
"Female","20th","Athlete","United States","Jackie Joyner-Kersee","5"
"Female","20th","Athlete","United States","Wilma Rudolph","5"
"Female","20th","Athlete","United States","Babe Didrikson Zaharias","4"
"Female","20th","Athlete","United States","Florence Griffith Joyner","4"
"Female","20th","Athlete","France","Marie-José Pérec","4"
"Female","20th","Athlete","France","Christine Arron","3"
"Female","20th","Athlete","France","Jeannie Longo","3"
"Female","20th","Athlete","France","Suzanne Lenglen","2"
"Female","20th","Athlete","France","Arlette Laguiller","1"
"Female","20th","Athlete","Italy","Deborah Compagnoni","3"
"Female","20th","Athlete","Italy","Josefa Idem","3"
"Female","20th","Athlete","Italy","Manuela Di Centa","3"
"Female","20th","Athlete","Italy","Sara Simeoni","3"
"Female","20th","Athlete","Italy","Valentina Vezzali","3"
"Female","20th","Athlete","Japan","Ayako Okamoto","1"
"Female","20th","Athlete","Japan","Ayako Sono","1"
"Female","20th","Athlete","Japan","Chiyoko Date","1"
"Female","20th","Athlete","Mexico","María del Rosario Espinoza","4"
"Female","20th","Athlete","Mexico","Ana Guevara","3"
"Female","20th","Athlete","Mexico","Soraya Jiménez","3"
"Female","20th","Athlete","Mexico","Iridia Salazar","2"
"Female","20th","Athlete","Mexico","Lorena Ochoa","2"
"Female","20th","Athlete","Netherlands","Fanny Blankers-Koen","4"
"Female","20th","Athlete","Netherlands","Anky van Grunsven","3"
"Female","20th","Athlete","Netherlands","Ellen van Langen","2"
"Female","20th","Athlete","Netherlands","Leontien van Moorsel","2"
"Female","20th","Athlete","Netherlands","Rie Mastenbroek","2"
"Female","20th","Athlete","Norway","Grete Waitz","3"
"Female","20th","Athlete","Norway","Ingrid Kristiansen","3"
"Female","20th","Athlete","Norway","Anja Andersen","2"
"Female","20th","Athlete","Norway","Laila Schou Nilsen","2"
"Female","20th","Athlete","Norway","Marit Bjørgen","2"
"Female","20th","Athlete","Poland","Irena Szewińska","5"
"Female","20th","Athlete","Poland","Elżbieta Krzesińska","3"
"Female","20th","Athlete","Poland","Halina Konopacka","3"
"Female","20th","Athlete","Poland","Teresa Ciepły","3"
"Female","20th","Athlete","Poland","Stanisława Walasiewicz","2"
"Female","20th","Athlete","Portugal","Fernanda Ribeiro","4"
"Female","20th","Athlete","Portugal","Rosa Mota","4"
"Female","20th","Athlete","Portugal","Carla Sacramento","3"
"Female","20th","Athlete","Portugal","Naide Gomes","2"
"Female","20th","Athlete","Portugal","Adrijana Kežman","1"
"Female","20th","Athlete","United Kingdom","Dame Kelly Holmes","3"
"Female","20th","Athlete","United Kingdom","Jayne Torvill","2"
"Female","20th","Athlete","United Kingdom","Mary Rand","2"
"Female","20th","Athlete","United Kingdom","Paula Radcliffe","2"
"Female","20th","Athlete","United Kingdom","Sally Gunnell","2"
"Female","20th","Athlete","Russia","Larisa Latynina","4"
"Female","20th","Athlete","Russia","Olga Korbut","4"
"Female","20th","Athlete","Russia","Irina Rodnina","3"
"Female","20th","Athlete","Russia","Liubov Yegorova","2"
"Female","20th","Athlete","Russia","Svetlana Khorkina","2"
"Female","20th","Athlete","Turkey","Halet Çambel","2"
"Female","20th","Athlete","Turkey","Semra Aksu","2"
"Female","20th","Athlete","Turkey","Süreyya Ayhan","2"
"Female","20th","Athlete","Turkey","Bahar Mert","1"
"Female","20th","Athlete","Turkey","Cennette Güler","1"
"Female","20th","Athlete","Spain","Almudena Cid","2"
"Female","20th","Artist","Germany","Hannah Höch","4"
"Female","20th","Artist","Germany","Käthe Kollwitz","4"
"Female","20th","Artist","Germany","Eva Hesse","2"
"Female","20th","Artist","Germany","Gabriele Münter","2"
"Female","20th","Artist","Germany","Niki de Saint Phalle","2"
"Female","20th","Artist","Argentina","Marta Minujín","3"
"Female","20th","Artist","Argentina","Raquel Forner","3"
"Female","20th","Artist","Argentina","Leonor Fini","2"
"Female","20th","Artist","Argentina","Annemarie Heinrich","1"
"Female","20th","Artist","Brasil","Anna Bella Geiger","3"
"Female","20th","Artist","Canada","Emily Carr","4"
"Female","20th","Artist","Canada","Joyce Wieland","4"
"Female","20th","Artist","Canada","Agnes Martin","2"
"Female","20th","Artist","Canada","Rita Letendre","2"
"Female","20th","Artist","Canada","Aganetha Dyck","1"
"Female","20th","Artist","China","Pan Yuliang","4"
"Female","20th","Artist","China","Yin Xiuzhen","3"
"Female","20th","Artist","China","Cai Jin","1"
"Female","20th","Artist","South Korea","Chun Kyung-ja","2"
"Female","20th","Artist","South Korea","An Esther","1"
"Female","20th","Artist","United States","Georgia O'Keeffe","5"
"Female","20th","Artist","United States","Cindy Sherman","3"
"Female","20th","Artist","United States","Lee Krasner","3"
"Female","20th","Artist","United States","Louise Bourgeois","3"
"Female","20th","Artist","France","Sonia Delaunay","4"
"Female","20th","Artist","France","Camille Claudel","2"
"Female","20th","Artist","France","Marie Laurencin","2"
"Female","20th","Artist","Italy","Carla Accardi","4"
"Female","20th","Artist","Italy","Ketty La Rocca","3"
"Female","20th","Artist","Italy","Carol Rama","2"
"Female","20th","Artist","Italy","Giosetta Fioroni","2"
"Female","20th","Artist","Italy","Marisa Merz","2"
"Female","20th","Artist","Japan","Chiharu Shiota","3"
"Female","20th","Artist","Japan","Yoko Ono","2"
"Female","20th","Artist","Mexico","Leonora Carrington","5"
"Female","20th","Artist","Mexico","Remedios Varo","4"
"Female","20th","Artist","Mexico","Lola Álvarez Bravo","3"
"Female","20th","Artist","Mexico","María Izquierdo","3"
"Female","20th","Artist","Netherlands","Charley Toorop","3"
"Female","20th","Artist","Netherlands","Jacoba van Heemskerck","3"
"Female","20th","Artist","Netherlands","Aat Veldhoen","1"
"Female","20th","Artist","Netherlands","Alma Krewerda","1"
"Female","20th","Artist","Netherlands","Anni Albers","1"
"Female","20th","Artist","Norway","Synnøve Anker Aurdal","4"
"Female","20th","Artist","Norway","Else Hagen","3"
"Female","20th","Artist","Norway","Hannah Ryggen","2"
"Female","20th","Artist","Norway","Inger Sitter","2"
"Female","20th","Artist","Norway","Anna-Eva Bergman","1"
"Female","20th","Artist","Poland","Magdalena Abakanowicz","3"
"Female","20th","Artist","Portugal","Maria Helena Vieira da Silva","4"
"Female","20th","Artist","Portugal","Paula Rego","4"
"Female","20th","Artist","Portugal","Graça Morais","3"
"Female","20th","Artist","Portugal","Lourdes Castro","3"
"Female","20th","Artist","Portugal","Aurélia de Sousa","2"
"Female","20th","Artist","United Kingdom","Barbara Hepworth","4"
"Female","20th","Artist","United Kingdom","Bridget Riley","4"
"Female","20th","Artist","United Kingdom","Gwen John","2"
"Female","20th","Artist","United Kingdom","Holst","2"
"Female","20th","Artist","Russia","Lyubov Popova","4"
"Female","20th","Artist","Russia","Natalia Goncharova","4"
"Female","20th","Artist","Russia","Varvara Stepanova","4"
"Female","20th","Artist","Russia","Alexandra Exter","3"
"Female","20th","Artist","Russia","Nadezhda Udaltsova","3"
"Female","20th","Artist","Turkey","Fahrelnissa Zeid","3"
"Female","20th","Artist","Turkey","Hale Asaf","3"
"Female","20th","Artist","Turkey","Aliye Berger","2"
"Female","20th","Artist","Turkey","Gülsün Karamustafa","2"
"Female","20th","Artist","Turkey","Ayşe Erkmen","1"
"Female","20th","Artist","Spain","Elena Asin","3"
"Female","20th","Artist","Spain","Maruja Mallo","3"
"Female","20th","Artist","Spain","Ángeles Santos","3"
"Female","20th","Artist","Spain","Carmen Laffón","2"
"Female","20th","Philosopher","Germany","Hannah Arendt","5"
"Female","20th","Philosopher","Germany","Edith Stein","4"
"Female","20th","Philosopher","Germany","Luce Irigaray","2"
"Female","20th","Philosopher","Germany","Margarete Mitscherlich","2"
"Female","20th","Philosopher","Germany","Margarete Susman","2"
"Female","20th","Philosopher","Argentina","Leonor Calvera","2"
"Female","20th","Philosopher","Argentina","María Zambrano","2"
"Female","20th","Philosopher","Brasil","Marilena Chaui","4"
"Female","20th","Philosopher","Brasil","Marcia Tiburi","3"
"Female","20th","Philosopher","Brasil","Olgária Matos","2"
"Female","20th","Philosopher","Brasil","Ana M. Araújo","1"
"Female","20th","Philosopher","Brasil","Berta Waldman","1"
"Female","20th","Philosopher","Canada","Lorraine Code","3"
"Female","20th","Philosopher","Canada","Agnes Callard","1"
"Female","20th","Philosopher","Canada","Alison Wylie","1"
"Female","20th","Philosopher","Canada","Amagatsi Azagury","1"
"Female","20th","Philosopher","Canada","Andrée Yanacopoulo","1"
"Female","20th","Philosopher","China","Feng Yuan","2"
"Female","20th","Philosopher","China","Ai Xiaodong","1"
"Female","20th","Philosopher","China","Chen Qing","1"
"Female","20th","Philosopher","China","Dai Jinhua","1"
"Female","20th","Philosopher","South Korea","Kim Yong-Ok","3"
"Female","20th","Philosopher","South Korea","Cho Eun-su","1"
"Female","20th","Philosopher","South Korea","Choi Eun-hee","1"
"Female","20th","Philosopher","South Korea","Choi Hyun-Moo","1"
"Female","20th","Philosopher","United States","Judith Butler","5"
"Female","20th","Philosopher","United States","Martha Nussbaum","3"
"Female","20th","Philosopher","United States","Susan Langer","3"
"Female","20th","Philosopher","France","Hélène Cixous","5"
"Female","20th","Philosopher","France","Julia Kristeva","5"
"Female","20th","Philosopher","France","Michèle Le Doeuff","5"
"Female","20th","Philosopher","Italy","Adriana Cavarero","5"
"Female","20th","Philosopher","Italy","Carla Lonzi","2"
"Female","20th","Philosopher","Italy","Luisa Muraro","2"
"Female","20th","Philosopher","Italy","Maria Zambrano","2"
"Female","20th","Philosopher","Italy","Ada Negri","1"
"Female","20th","Philosopher","Japan","Hiroko Sakai","2"
"Female","20th","Philosopher","Japan","Chiyono Shinozaki","1"
"Female","20th","Philosopher","Japan","Hatsue Aoki","1"
"Female","20th","Philosopher","Mexico","Juliana González Valenzuela","2"
"Female","20th","Philosopher","Mexico","Margarita M. Valdés","2"
"Female","20th","Philosopher","Mexico","Adriana Yáñez","1"
"Female","20th","Philosopher","Netherlands","Etty Hillesum","2"
"Female","20th","Philosopher","Netherlands","Hanna Arendt","2"
"Female","20th","Philosopher","Netherlands","Anna-Teresa Tymieniecka","1"
"Female","20th","Philosopher","Netherlands","Annemarie G. М. de Bruin","1"
"Female","20th","Philosopher","Norway","Helga Hernes","2"
"Female","20th","Philosopher","Norway","Aftenposten Sæther","1"
"Female","20th","Philosopher","Norway","Agnes Høgsæth","1"
"Female","20th","Philosopher","Norway","Astrid Næss","1"
"Female","20th","Philosopher","Norway","Aud Sol Berg","1"
"Female","20th","Philosopher","Poland","Barbara Skarga","3"
"Female","20th","Philosopher","Poland","Izydora Dąmbska","2"
"Female","20th","Philosopher","Poland","Maria Ossowska","2"
"Female","20th","Philosopher","Poland","Alicja Kuczyńska","1"
