Name,Gender,Century,Scope,Country,DeepSeek_top5_keywords,DeepSeek_sent_neg,DeepSeek_sent_neu,DeepSeek_sent_pos,DeepSeek_sent_compound,DeepSeek_polarity,DeepSeek_subjectivity,Gemini_top5_keywords,Gemini_sent_neg,Gemini_sent_neu,Gemini_sent_pos,Gemini_sent_compound,Gemini_polarity,Gemini_subjectivity,Llama_top5_keywords,Llama_sent_neg,Llama_sent_neu,Llama_sent_pos,Llama_sent_compound,Llama_polarity,Llama_subjectivity,Phi_top5_keywords,Phi_sent_neg,Phi_sent_neu,Phi_sent_pos,Phi_sent_compound,Phi_polarity,Phi_subjectivity,ChatGPT_top5_keywords,ChatGPT_sent_neg,ChatGPT_sent_neu,ChatGPT_sent_pos,ChatGPT_sent_compound,ChatGPT_polarity,ChatGPT_subjectivity
Emmy Noether,Female,20th,Scientist,Germany,"noether, hilbert, physics, algebra, abstract",0.066,0.841,0.094,0.705,0.1705555555555555,0.445,"noether, hilbert, emmy, algebra, erlangen",0.081,0.845,0.074,-0.2802,0.0984848484848485,0.3583333333333333,"noether, erlangen, algebra, mathematicians, göttingen",0.054,0.869,0.077,0.6087,0.0820833333333333,0.2795833333333333,"noether, göttingen, emmy, mathematicians, physics",0.085,0.795,0.12,0.6793,0.1883333333333333,0.4016666666666666,"noether, physics, erlangen, mawr, bryn",0.026,0.892,0.082,0.9342,0.1243333333333333,0.425
Maria Goeppert Mayer,Female,20th,Scientist,Germany,"physics, mayer, shell, nuclear, model",0.037,0.891,0.072,0.7359,0.2636363636363636,0.3272727272727272,"mayer, shells, goeppert, physics, nuclear",0.063,0.841,0.096,0.696,0.1008928571428571,0.4435267857142858,"mayer, atomic, shell, physics, nuclear",0.019,0.899,0.083,0.9246,0.0649999999999999,0.32,"mayer, nuclear, goeppert, physics, shell",0.005,0.906,0.089,0.9593,0.1199404761904761,0.4205357142857143,"mayer, goeppert, physics, maria, nuclear",0.014,0.858,0.128,0.9779,0.1795833333333333,0.4583333333333333
Christiane Nüsslein-Volhard,Female,20th,Scientist,Germany,"volhard, nüsslein, christiane, embryonic, biology",0.0,0.88,0.12,0.9723,0.1,0.4083333333333334,"volhard, nüsslein, developmental, genes, biology",0.0,0.904,0.096,0.9657,0.1608974358974359,0.5173076923076924,"developmental, nüsslein, volhard, embryonic, biology",0.018,0.92,0.062,0.8516,0.1363888888888889,0.4516666666666667,"nüsslein, volhard, developmental, stem, max",0.0,0.926,0.074,0.9118,0.159375,0.3375,"nüsslein, volhard, developmental, biology, tübingen",0.005,0.846,0.149,0.9838,0.1745098039215686,0.4049019607843137
Margarete von Wrangell,Female,20th,Scientist,Germany,"wrangell, agricultural, von, ernährung, phosphate",0.045,0.887,0.067,0.5023,0.2374999999999999,0.4558333333333333,"agricultural, wrangell, hohenheim, estonia, boron",0.027,0.89,0.083,0.8834,0.1130325814536341,0.3747493734335839,"agricultural, wrangell, soil, phosphorus, von",0.026,0.909,0.064,0.749,0.0918831168831168,0.2890151515151515,"wrangell, von, women, margarete, die",0.074,0.87,0.056,-0.7269,0.0833333333333333,0.37625,"wrangell, plant, von, ecology, botany",0.065,0.847,0.088,0.6249,0.0666666666666666,0.3763888888888889
Rebeca Gerschman,Female,20th,Scientist,Argentina,"gerschman, oxygen, oxidative, toxicity, biochemistry",0.057,0.829,0.115,0.8243,0.2,0.375,"gerschman, oxygen, rebeca, toxicity, stress",0.069,0.814,0.117,0.9174,0.1743055555555556,0.292361111111111,"oxygen, gerschman, toxicity, gilbert, oxidative",0.044,0.853,0.102,0.9182,0.1089285714285714,0.4517857142857143,"gerschman, german, translation, 11, american",0.006,0.892,0.102,0.9618,0.0631025641025641,0.2934615384615384,"gerschman, journalism, journalist, literary, argentine",0.026,0.843,0.132,0.9705,0.1326010101010101,0.3570959595959595
Sara Rietti,Female,20th,Scientist,Argentina,"rietti, nuclear, argentine, science, women",0.0,0.885,0.115,0.9638,0.085,0.42,"rietti, survivor, tuberculosis, biochemistry, holocaust",0.037,0.839,0.124,0.9408,0.0162247474747474,0.4698232323232322,"rietti, nuclear, chemistry, argentine, argentina",0.0,0.896,0.104,0.9578,0.0479166666666666,0.4722222222222222,"rietti, di, crime, promising, il",0.096,0.773,0.132,0.7837,0.1177056277056277,0.431082251082251,"rietti, sara, milan, literature, traveling",0.008,0.776,0.216,0.9952,0.1524891774891774,0.3748647186147185
Elvira López,Female,20th,Scientist,Argentina,"lópez, women, feminista, feminist, aires",0.0,0.931,0.069,0.8555,0.0249999999999999,0.2066666666666667,"women, lópez, feminist, vote, argentinian",0.044,0.815,0.142,0.9607,0.1198571428571428,0.4805238095238095,"feminist, lópez, women, educator, argentine",0.0,0.957,0.043,0.7184,0.1038888888888889,0.3738888888888889,"lópez, elvira, spanish, madrid, chica",0.0,0.85,0.15,0.9726,0.1077777777777777,0.2883333333333333,"lópez, elvira, literary, spanish, del",0.018,0.84,0.142,0.9814,0.1438405797101449,0.328623188405797
Eugenia Sacerdote de Lustig,Female,20th,Scientist,Argentina,"virology, turin, instituto, cancer, sacerdote",0.085,0.817,0.098,0.1027,0.13,0.2866666666666667,"polio, sabin, vaccine, scientific, argentina",0.033,0.859,0.108,0.9505,0.0652494331065759,0.3619614512471655,"cancer, research, lustig, tissue, turin",0.102,0.845,0.053,-0.9477,0.0555785123966942,0.4117768595041322,"eugenia, sacerdote, lustig, social, women",0.011,0.845,0.145,0.9879,0.1559006211180124,0.3899585921325051,"lustig, jewish, argentine, sacerdote, eugenia",0.015,0.882,0.103,0.9578,0.0875,0.2842261904761904
Alicia Oshiro,Female,20th,Scientist,Argentina,"oshiro, okinawa, stories, upcoming, whiting",0.026,0.794,0.18,0.9814,0.0611111111111111,0.3077777777777779,"oshiro, alicia, japanese, nikkei, demonstrably",0.02,0.839,0.141,0.9774,0.1570987654320987,0.4907407407407407,"oshiro, brazilian, alicia, isn, japanese",0.0,0.969,0.031,0.6705,0.163235294117647,0.3142156862745097,"oshiro, american, alicia, chinese, cultural",0.018,0.819,0.163,0.9871,0.0487179487179487,0.276602564102564,"oshiro, alicia, children, diverse, hawaiian",0.013,0.834,0.152,0.984,0.1457878787878788,0.3921818181818182
Bertha Lutz,Female,20th,Scientist,Brasil,"lutz, brazil, women, rights, diplomat",0.02,0.922,0.058,0.7096,0.1666666666666666,0.3733333333333332,"lutz, women, brazil, brazilian, rights",0.011,0.879,0.11,0.9578,0.1425925925925926,0.4712962962962962,"lutz, brazilian, women, feminist, politician",0.029,0.898,0.073,0.8176,0.1247752247752247,0.3973276723276723,"lutz, aviation, brazil, brazilian, medicine",0.0,0.883,0.117,0.9501,0.1238095238095238,0.2345238095238095,"lutz, brazilian, women, bertha, brazil",0.005,0.858,0.138,0.9854,0.1005952380952381,0.3816137566137566
Johanna Döbereiner,Female,20th,Scientist,Brasil,"agricultural, döbereiner, embrapa, agriculture, research",0.038,0.867,0.094,0.8271,0.1666666666666666,0.4476190476190476,"nitrogen, döbereiner, fixation, agriculture, fertilizers",0.0,0.86,0.14,0.9861,0.1743055555555555,0.4736111111111111,"brazilian, janeiro, soil, scientists, rio",0.015,0.872,0.113,0.9756,0.0787878787878788,0.3583333333333333,"döbereiner, eye, medical, ophthalmology, ophthalmologist",0.0,0.86,0.14,0.9774,0.0661764705882353,0.1852941176470588,"döbereiner, agricultural, agriculture, legumes, johanna",0.018,0.865,0.118,0.9799,0.0768207282913165,0.4571428571428572
Amélia Monique Nunes Azevedo,Female,20th,Scientist,Brasil,"azevedo, vidro, ube, cabeças, quebra",0.113,0.768,0.119,-0.0516,0.0916666666666666,0.2583333333333333,"azevedo, children, reading, literature, debaixo",0.021,0.811,0.167,0.9823,0.1156666666666666,0.3956666666666666,"veiga, angolan, amélia, angola, country",0.017,0.87,0.113,0.9789,0.1820175438596491,0.431140350877193,"azevedo, brazilian, amélia, literary, jabuti",0.023,0.825,0.152,0.9873,0.1882716049382715,0.4339506172839505,"azevedo, monique, amélia, nunes, paulo",0.008,0.81,0.182,0.9925,0.1394345238095238,0.3992559523809523
Ana Maria Magalhães,Female,20th,Scientist,Brasil,"magalhães, alçada, portuguese, educational, lisbon",0.0,0.881,0.119,0.9412,0.3166666666666666,0.35,"aventura, uma, young, maria, ana",0.009,0.792,0.198,0.9921,0.2364583333333333,0.4359374999999999,"magalhães, comic, mônica, turma, mesquita",0.0,0.848,0.152,0.9873,0.2655011655011655,0.4546620046620046,"magalhães, rural, xira, portuguese, farmhouse",0.054,0.821,0.125,0.9201,0.0946428571428571,0.2678571428571427,"magalhães, children, literature, reading, nárnia",0.008,0.819,0.173,0.9908,0.2262121212121211,0.4293181818181817
Brenda Milner,Female,20th,Scientist,Canada,"milner, mcgill, term, brain, memory",0.023,0.871,0.106,0.9441,0.1583333333333333,0.5625,"milner, brenda, cognitive, neural, neuroscience",0.017,0.898,0.086,0.9382,0.037396694214876,0.4390495867768595,"milner, medial, temporal, mcgill, memory",0.01,0.846,0.145,0.9821,0.0626456876456876,0.4705710955710955,"milner, neurological, brain, hippocampus, errors",0.042,0.921,0.037,-0.2846,0.0264069264069264,0.4741341991341991,"milner, brain, memory, brenda, function",0.0,0.917,0.083,0.9306,0.244298245614035,0.6109649122807017
Sylvia Fedoruk,Female,20th,Scientist,Canada,"fedoruk, saskatchewan, sc, radiation, therapy",0.043,0.733,0.225,0.9867,0.1625,0.2800925925925925,"saskatchewan, fedoruk, curling, physics, athlete",0.06,0.779,0.161,0.9538,0.1291666666666666,0.4386904761904762,"fedoruk, saskatchewan, curling, canadian, curler",0.018,0.841,0.14,0.9805,0.16875,0.440625,"fedoruk, radiation, immune, research, ionizing",0.037,0.85,0.112,0.9678,0.1369047619047619,0.4718253968253969,"saskatchewan, fedoruk, sylvia, cancer, science",0.048,0.858,0.094,0.8074,0.1215714285714285,0.4431428571428571
Annie Jump Cannon doesn't count,Female,20th,Scientist,Canada,"cannon, draper, classification, harvard, astronomy",0.0,0.871,0.129,0.96,0.3,0.4726190476190476,"cannon, stellar, harvard, stars, plates",0.041,0.873,0.085,0.7951,0.188768115942029,0.4188405797101448,"cannon, astronomy, spectra, stellar, wellesley",0.015,0.858,0.127,0.9768,0.2317857142857143,0.3754761904761905,"cannon, stellar, astronomers, classification, stars",0.0,0.908,0.092,0.9118,0.2204545454545455,0.3704545454545453,"cannon, classification, stars, astronomy, classified",0.0,0.934,0.066,0.9177,0.1763888888888889,0.3472222222222222
Wu Jianxiong,Female,20th,Scientist,China,"wu, physics, shiung, chien, jianxiong",0.032,0.89,0.078,0.8777,0.156578947368421,0.3097117794486215,"wu, weak, interactions, physics, jianxiong",0.095,0.768,0.137,0.8718,0.0393518518518518,0.4861111111111111,"wu, physics, jianxiong, experimentalist, separating",0.036,0.861,0.103,0.9516,0.0858585858585858,0.3330808080808081,"wu, superconductivity, jianxiong, physics, chinese",0.0,0.907,0.093,0.9493,0.1690909090909091,0.4436363636363636,"wu, physics, experiment, science, contradicted",0.055,0.849,0.096,0.8748,0.0825396825396825,0.3873582766439909
He Zehui,Female,20th,Scientist,China,"china, nuclear, atomic, zehui, physics",0.046,0.847,0.107,0.8446,0.0901041666666666,0.3442708333333333,"zehui, nuclear, sanqiang, qian, fission",0.055,0.819,0.126,0.9295,0.1799019607843137,0.4524509803921568,"nuclear, zehui, china, physics, tsinghua",0.019,0.9,0.08,0.9166,0.0824999999999999,0.3508333333333333,"zehui, children, chinese, literature, young",0.0,0.804,0.196,0.9939,0.1352606951871658,0.3680258467023173,"nuclear, china, zehui, chinese, atomic",0.023,0.877,0.1,0.9468,0.1714015151515151,0.397310606060606
Lin Qiaozhi,Female,20th,Scientist,China,"maternal, medical, lin, china, healthcare",0.032,0.906,0.063,0.6854,0.0484374999999999,0.2515625,"lin, obstetrics, medical, qiaozhi, gynecology",0.037,0.881,0.082,0.8714,0.0654166666666666,0.27125,"women, qiaozhi, gynecology, obstetrics, medical",0.005,0.889,0.106,0.9636,0.1022727272727272,0.3799242424242424,"lin, chinese, qiaozhi, patriotism, china",0.022,0.862,0.116,0.9705,0.1104700854700854,0.2929487179487179,"lin, medical, maternal, qiaozhi, obstetrics",0.026,0.863,0.111,0.9652,0.1092105263157894,0.3087719298245614
Xie Xide,Female,20th,Scientist,China,"xie, china, semiconductor, physics, scientific",0.018,0.961,0.02,0.0772,0.0428571428571428,0.3,"xide, xie, scientific, physics, fudan",0.037,0.855,0.108,0.9458,0.0615942028985507,0.3304347826086956,"xie, fudan, xide, china, physics",0.0,0.886,0.114,0.9735,0.0854166666666666,0.2979166666666666,"xie, chinese, western, 蕭小德, xide",0.048,0.799,0.153,0.9645,0.093989898989899,0.2357070707070706,"xide, mathematics, xie, china, mathematical",0.02,0.879,0.101,0.9651,0.0707792207792207,0.3986291486291486
Kim Sun-ok,Female,20th,Scientist,South Korea,"korea, ok, women, feminist, girl",0.118,0.829,0.052,-0.9136,0.1333333333333333,0.4444444444444443,"ok, sun, kim, korean, literary",0.112,0.752,0.136,0.7003,0.151,0.3976666666666666,"kim, literary, munhakdongne, ok, award",0.016,0.877,0.107,0.9638,0.1155443322109989,0.3301066217732882,"kim, ok, nurse, sun, jeollabuk",0.047,0.868,0.084,0.796,0.0924999999999999,0.3934848484848484,"kim, ok, korean, sun, korea",0.009,0.813,0.178,0.991,0.1006684491978609,0.3811497326203208
Park Hyun-sook,Female,20th,Scientist,South Korea,"sook, hyun, mother, korean, disparity",0.145,0.663,0.191,0.8402,0.0859615384615384,0.3522435897435897,"korean, park, sook, translator, hyun",0.01,0.85,0.14,0.9783,0.1132051282051282,0.3848717948717949,"sook, hyun, korean, love, park",0.008,0.816,0.176,0.9889,0.1367283950617284,0.3913580246913579,"park, sook, hyun, women, blows",0.032,0.818,0.15,0.979,0.0416666666666666,0.3100877192982456,"park, sook, hyun, korea, south",0.027,0.826,0.146,0.983,0.0827651515151515,0.311300505050505
Chien-Shiung Wu is not from South Korea,Female,20th,Scientist,South Korea,"wu, physics, nuclear, liuhe, enrichment",0.059,0.783,0.158,0.9578,0.2892857142857142,0.505952380952381,"wu, shiung, chien, physics, columbia",0.074,0.818,0.107,0.7841,0.1808333333333333,0.4963095238095237,"wu, physics, pursue, scientific, national",0.01,0.913,0.077,0.8765,0.1085858585858585,0.4694444444444445,"wu, shiung, chien, physics, physicist",0.077,0.813,0.11,0.8397,0.1791666666666666,0.4708333333333333,"wu, shiung, chien, science, physics",0.037,0.834,0.129,0.9793,0.1572916666666666,0.4636160714285715
Cho Kyung-ja,Female,20th,Scientist,South Korea,"korean, cho, women, sufferings, woltan",0.073,0.835,0.092,0.5267,0.1467948717948718,0.355128205128205,"korean, ja, kyung, cho, award",0.037,0.799,0.164,0.9816,0.1010416666666666,0.4162499999999999,"korean, cho, seoul, korea, south",0.024,0.862,0.114,0.9575,0.171969696969697,0.3916666666666666,"cho, korean, ja, kyung, award",0.038,0.79,0.172,0.9796,0.0545098039215686,0.4013725490196079,"cho, korean, ja, kyung, korea",0.018,0.824,0.157,0.985,0.1470238095238095,0.5026785714285714
Choi Hyung-sook,Female,20th,Scientist,South Korea,"choi, korean, hyung, korea, south",0.01,0.865,0.125,0.969,0.0850877192982456,0.2956140350877194,"choi, korean, hyung, sad, contrasted",0.068,0.799,0.132,0.9186,0.0605555555555555,0.3874999999999999,"american, angeles, los, ged, hyung",0.055,0.825,0.12,0.9497,0.1614848484848484,0.405560606060606,"choi, korean, hyung, sook, literary",0.007,0.929,0.065,0.8898,0.0841577540106952,0.4020944741532976,"choi, hyung, sook, literary, rivers",0.008,0.836,0.155,0.9881,0.1096320346320346,0.4070075757575757
Chien-Shiung Wu,Female,20th,Scientist,United States,"wu, physics, columbia, nuclear, science",0.052,0.824,0.124,0.9468,0.203125,0.5177083333333333,"wu, experiment, physics, shiung, chien",0.06,0.849,0.091,0.7721,0.0868421052631578,0.4487468671679198,"wu, physics, princeton, experiment, ambler",0.01,0.893,0.096,0.9623,0.255,0.4677777777777778,"wu, experiment, physics, violation, parity",0.06,0.877,0.063,-0.0516,0.1097222222222222,0.345436507936508,"wu, physics, shiung, chien, experiment",0.059,0.845,0.096,0.891,0.0849999999999999,0.3975595238095238
Barbara McClintock,Female,20th,Scientist,United States,"chromosomes, mcclintock, maize, genes, genetic",0.029,0.863,0.108,0.9015,0.0344155844155844,0.3311688311688311,"mcclintock, transposable, maize, genes, genetic",0.059,0.846,0.095,0.8479,0.0554232804232804,0.608068783068783,"mcclintock, cornell, genetics, hartford, geneticists",0.008,0.893,0.099,0.9711,0.0825311942959002,0.4336007130124776,"mcclintock, botany, genetics, cornell, transposable",0.0,0.878,0.122,0.9854,0.0986842105263157,0.4293859649122807,"mcclintock, genetics, transposable, cornell, genes",0.004,0.856,0.14,0.9874,0.1618303571428571,0.5319940476190476
Rachel Carson,Female,20th,Scientist,United States,"carson, environmental, ddt, banning, pesticides",0.042,0.825,0.133,0.9273,0.19,0.35,"carson, sea, silent, marine, spring",0.055,0.812,0.134,0.9647,0.1439393939393939,0.3469696969696969,"marine, carson, sea, ddt, silent",0.029,0.849,0.122,0.9726,0.1065055315055315,0.4157327240660574,"carson, marine, environmental, pesticides, ddt",0.08,0.812,0.108,0.3284,0.2046875,0.4687499999999999,"carson, pesticides, environmental, rachel, sea",0.025,0.883,0.092,0.9201,0.1833333333333333,0.4399999999999999
Gertrude B. Elion,Female,20th,Scientist,United States,"elion, hitchings, drug, science, medicine",0.038,0.823,0.139,0.9768,0.1835664335664335,0.4522727272727272,"elion, burroughs, hitchings, wellcome, drug",0.056,0.827,0.117,0.8979,0.0748917748917748,0.5639249639249638,"hitchings, drug, george, 1944, medicine",0.0,0.905,0.095,0.9638,0.1092255892255892,0.4805050505050505,"elion, nci, drug, azathioprine, cancer",0.022,0.933,0.045,0.3612,0.1109848484848485,0.406523569023569,"elion, gertrude, pharmacology, leukemia, drug",0.005,0.908,0.087,0.9328,0.0678628389154704,0.4649521531100478
Irène Joliot-Curie,Female,20th,Scientist,France,"irène, joliot, radioactivity, curie, war",0.103,0.766,0.132,0.3597,0.0194444444444444,0.4816666666666666,"irène, joliot, curie, radioactivity, science",0.081,0.86,0.059,-0.8736,0.0081313131313131,0.3885858585858586,"joliot, curie, irène, frédéric, radioactivity",0.044,0.864,0.092,0.8537,0.0431077694235588,0.518984962406015,"curie, irène, joliot, nuclear, science",0.026,0.847,0.127,0.9153,0.0466666666666666,0.61,"irène, joliot, curie, radioactivity, paris",0.1,0.778,0.122,0.499,0.0736842105263157,0.5635964912280702
Marguerite Perey,Female,20th,Scientist,France,"perey, francium, element, radiochemical, occurring",0.045,0.936,0.019,-0.384,0.0365384615384615,0.2608974358974359,"perey, actinium, curie, francium, marguerite",0.09,0.815,0.095,0.078,0.0547979797979797,0.3789562289562289,"perey, francium, radioactive, radium, curie",0.059,0.864,0.077,0.2732,0.1007692307692307,0.4415384615384615,"perey, element, polonium, radioactivity, decay",0.06,0.807,0.134,0.9737,0.15375,0.57875,"perey, francium, science, marguerite, research",0.01,0.897,0.093,0.9495,0.0877450980392157,0.4362745098039216
Françoise Barré-Sinoussi,Female,20th,Scientist,France,"hiv, aids, sinoussi, barré, pasteur",0.021,0.857,0.122,0.9253,0.1681818181818181,0.3386363636363636,"hiv, aids, barré, sinoussi, retrovirus",0.012,0.937,0.052,0.7845,0.0851851851851851,0.2925925925925925,"hiv, aids, barré, sinoussi, montagnier",0.019,0.844,0.136,0.9808,0.073076923076923,0.2346153846153846,"hiv, barré, sinoussi, aids, montagnier",0.022,0.868,0.11,0.9584,0.1383333333333333,0.335,"hiv, barré, sinoussi, aids, virus",0.016,0.868,0.116,0.9758,0.1764705882352941,0.3936274509803921
Hélène Langevin-Joliot,Female,20th,Scientist,France,"joliot, langevin, curie, physics, scientific",0.018,0.793,0.189,0.9788,0.0631944444444444,0.3652777777777777,"joliot, langevin, nuclear, science, curie",0.0,0.881,0.119,0.9788,0.1348039215686274,0.3857843137254902,"langevin, joliot, curie, science, nuclear",0.005,0.829,0.166,0.9889,0.1064102564102564,0.3455128205128205,"hélène, curie, joliot, radioactivity, frédéric",0.013,0.867,0.121,0.9501,0.086525974025974,0.3717532467532468,"joliot, langevin, scientific, science, hélène",0.0,0.883,0.117,0.9805,0.0932539682539682,0.3238095238095238
Margherita Hack,Female,20th,Scientist,Italy,"hack, florence, science, margherita, astronomical",0.0,0.845,0.155,0.975,0.1482142857142857,0.325,"hack, margherita, trieste, stellar, astrophysics",0.031,0.785,0.184,0.9865,0.1282738095238095,0.3723214285714285,"italian, stellar, trieste, communicator, florence",0.028,0.872,0.1,0.9459,0.1081730769230769,0.3665064102564102,"hack, italian, margherita, playwright, feminist",0.045,0.814,0.141,0.9637,0.0940972222222222,0.3697916666666666,"hack, italian, margherita, scientific, astronomy",0.0,0.831,0.169,0.9917,0.0798076923076923,0.3820512820512821
