"Name","Gender","Century","Scope","Country","top5_keywords","sent_neg","sent_neu","sent_pos","sent_compound","polarity","subjectivity"
"Grigory Leps","Male","21st","Musician","Russia","leps, kiev, grigory, translator, complemented","0.09","0.809","0.1","0.1027","-0.012499999999999997","0.2125"
"Philipp Kirkorov","Male","21st","Musician","Russia","kirkorov, moscow, philipp, nights, russia","0.023","0.859","0.118","0.9682","0.15634920634920635","0.3896825396825397"
"Timati","Male","21st","Musician","Russia","timati, fashion, music, released, russian","0.008","0.835","0.156","0.9872","0.16922123015873017","0.4699404761904762"
"Kenan Doğulu","Male","21st","Musician","Turkey","doğulu, turkish, güzel, kenan, çiçek","0.019","0.828","0.153","0.9847","0.1548611111111111","0.31302083333333336"
"Emre Aydin","Male","21st","Musician","Turkey","aydin, turkish, milliyet, agency, press","0.016","0.87","0.114","0.9627","0.1773809523809524","0.37678571428571433"
"David Bisbal","Male","21st","Musician","Spain","bisbal, bailando, en, imperio, vivo","0.022","0.828","0.15","0.9868","0.17559808612440192","0.2815789473684211"
"Alejandro Sanz","Male","21st","Musician","Spain","sanz, garcía, amiguería, completamente, latin","0.008","0.84","0.152","0.9902","0.13875","0.40625"
"Enrique Iglesias","Male","21st","Musician","Spain","iglesias, enrique, music, quizás, want","0.009","0.751","0.24","0.9942","0.20785405071119353","0.2969284683570398"
"Pablo Alborán","Male","21st","Musician","Spain","alborán, album, alborada, vente, ca","0.022","0.734","0.244","0.9962","0.18358516483516482","0.431456043956044"
"Dani Martín","Male","21st","Musician","Spain","martín, screenplay, filmmaking, misidentificación, dani","0.019","0.744","0.238","0.9949","0.3160468319559228","0.4202823691460056"
"Karlheinz Brandenburg","Male","21st","Inventor","Germany","audio, brandenburg, mp3, compression, processing","0.0","0.946","0.054","0.8834","0.09409722222222223","0.3864583333333334"
"Alexander Schmidt","Male","21st","Inventor","Germany","schmidt, germany, german, der, erde","0.069","0.816","0.115","0.8655","0.06533333333333333","0.35633333333333334"
"Adrián F. Stacchini","Male","21st","Inventor","Argentina","stacchini, fiction, existence, science, argentine","0.026","0.835","0.139","0.9686","0.16415289256198348","0.4517217630853994"
"Alberto Maiztegui","Male","21st","Inventor","Argentina","maiztegui, spanish, llibertat, gómez, bilbao","0.052","0.755","0.193","0.9783","0.19824561403508772","0.3741228070175438"
"Cristian Navntoft","Male","21st","Inventor","Argentina","navnort, danish, copenhagen, art, cristian","0.077","0.804","0.119","0.765","0.16666666666666669","0.39210526315789473"
"Daniel Nofal","Male","21st","Inventor","Argentina","nofal, lebanese, middle, lebanon, beirut","0.034","0.893","0.073","0.872","0.06220238095238096","0.23005952380952382"
"Diego Golombek","Male","21st","Inventor","Argentina","golombek, chilean, chile, diego, el","0.034","0.742","0.224","0.9944","0.12756410256410258","0.3814102564102564"
"Alexey Ponomarev","Male","21st","Inventor","Brasil","ponomarev, adventures, alexey, russian, magical","0.0","0.783","0.217","0.9945","0.15625","0.46284722222222224"
"Andreas Novak","Male","21st","Inventor","Brasil","novak, die, vienna, german, zeit","0.074","0.781","0.145","0.9493","0.0933080808080808","0.24545454545454545"
"André Lima","Male","21st","Inventor","Brasil","lima, brazilian, incorporating, jabuti, prêmio","0.008","0.838","0.154","0.991","0.13300000000000003","0.37633333333333324"
"Carlos Fadigas","Male","21st","Inventor","Brasil","fadigas, israel, hebrew, autobiographical, written","0.054","0.845","0.101","0.8176","0.1423076923076923","0.2576923076923077"
"Adam Chmielowski","Male","21st","Inventor","Canada","chmielowski, polish, wrocław, adam, journalism","0.019","0.826","0.155","0.9864","0.13035353535353536","0.34818181818181804"
"Ajay Agrawal","Male","21st","Inventor","Canada","agrawal, computer, optimization, operations, science","0.024","0.862","0.114","0.9577","0.03869047619047618","0.3910714285714286"
"Andrew Gelman","Male","21st","Inventor","Canada","gelman, statistical, statistics, bayesian, snedecor","0.0","0.859","0.141","0.9666","0.1392857142857143","0.45357142857142857"
"Angus McKay","Male","21st","Inventor","Canada","mckay, trainspotting, scottish, big, theater","0.0","0.873","0.127","0.9783","0.18211279461279462","0.3109006734006734"
"Austin Wang","Male","21st","Inventor","Canada","wang, austin, humor, immigrant, times","0.009","0.748","0.242","0.9976","0.12660697887970615","0.3604912764003672"
"Jack Ma","Male","21st","Inventor","China","ma, alibaba, hangzhou, commerce, jack","0.0","0.84","0.16","0.9786","0.10472027972027972","0.33047785547785546"
"Lei Jun","Male","21st","Inventor","China","lei, tencent, jun, philanthropy, china","0.0","0.917","0.083","0.92","0.12465277777777778","0.4175347222222222"
"Wang Chuanfu","Male","21st","Inventor","China","wang, chuanfu, chinese, teahouse, emperor","0.046","0.811","0.143","0.985","0.06396396396396399","0.27252252252252246"
"Bao Chugui","Male","21st","Inventor","China","bao, chugui, chinese, china, people","0.062","0.854","0.084","0.6997","0.10854166666666668","0.2616666666666666"
"Chen Jin","Male","21st","Inventor","China","chen, china, jin, caixin, chinese","0.056","0.811","0.133","0.957","0.0641304347826087","0.16956521739130437"
"Hwang Chang-gyu","Male","21st","Inventor","South Korea","hwang, manhwa, haechi, korean, comic","0.043","0.745","0.212","0.9933","0.17942708333333332","0.5328125"
"Kim Ki-nam","Male","21st","Inventor","South Korea","kim, nam, korean, ki, educator","0.014","0.815","0.171","0.9947","0.15919354838709676","0.29887096774193544"
"Kim Sang-jin","Male","21st","Inventor","South Korea","korean, kim, south, 1902, french","0.009","0.902","0.09","0.9393","0.07881944444444447","0.2649305555555555"
"Lee Jae-woong","Male","21st","Inventor","South Korea","lee, fly, sky, south, drama","0.0","0.756","0.244","0.997","0.3916666666666666","0.5499999999999999"
"Bang Si-hyuk","Male","21st","Inventor","South Korea","bang, sm, entertainment, hyuk, pop","0.0","0.75","0.25","0.9972","0.1724862258953168","0.41704545454545455"
"Elon Musk","Male","21st","Inventor","United States","musk, elon, pretoria, spacex, mars","0.026","0.842","0.132","0.9517","0.022500000000000003","0.3291666666666667"
"Larry Page","Male","21st","Inventor","United States","google, page, verily, alphabet, engine","0.0","0.97","0.03","0.631","0.08134920634920635","0.32817460317460323"
"Jeff Bezos","Male","21st","Inventor","United States","bezos, amazon, retail, space, largest","0.0","0.841","0.159","0.9781","0.15244633838383836","0.40427714646464646"
"Mark Zuckerberg","Male","21st","Inventor","United States","zuckerberg, facebook, company, meta, chan","0.012","0.941","0.048","0.7935","0.11262065095398428","0.3784988776655443"
"Sergey Brin","Male","21st","Inventor","United States","brin, google, page, tech, web","0.012","0.872","0.116","0.9565","0.17592592592592593","0.49444444444444435"
"Stéphane Pila","Male","21st","Inventor","France","pila, poetry, du, french, literary","0.027","0.836","0.137","0.9788","0.10000000000000003","0.3494444444444444"
"Alain Bravo","Male","21st","Inventor","France","bravo, alain, crime, mur, droite","0.054","0.808","0.139","0.9531","0.16157407407407406","0.3800925925925926"
"Bruno Grandjean","Male","21st","Inventor","France","grandjean, refugee, compassion, refugees, immigrants","0.01","0.771","0.219","0.9976","0.0646825396825397","0.24404761904761904"
"Bruno Maisonnier","Male","21st","Inventor","France","maisonnier, pianist, compositions, music, romantic","0.0","0.879","0.121","0.9758","0.16825396825396824","0.40793650793650793"
"Giorgio Metta","Male","21st","Inventor","Italy","metta, robotics, artificial, robots, intelligence","0.0","0.893","0.107","0.9702","-0.05249999999999999","0.5104166666666666"
"Alberto Broggi","Male","21st","Inventor","Italy","broggi, italian, brooggi, il, del","0.016","0.816","0.169","0.9914","0.14364035087719293","0.3508771929824562"
"Hiroshi Ishiguro","Male","21st","Inventor","Japan","ishiguro, robots, robotics, humanoid, asimo","0.0","0.825","0.175","0.9914","0.19135802469135807","0.6126543209876543"
"Shuji Nakamura","Male","21st","Inventor","Japan","nakamura, leds, blue, lighting, industries","0.006","0.752","0.242","0.9933","0.14772727272727273","0.26666666666666666"
"Akinori Ito","Male","21st","Inventor","Japan","ito, genetics, plant, breeding, rice","0.0","0.831","0.169","0.9902","0.18204099821746877","0.4487967914438502"
"Alberto López Vargas","Male","21st","Inventor","Mexico","vargas, leftist, political, lópez, chilean","0.023","0.788","0.19","0.9937","0.051388888888888894","0.30277777777777776"
"Arturo Elías Ayub","Male","21st","Inventor","Mexico","ayub, ecuador, theater, los, group","0.032","0.831","0.137","0.985","0.09969135802469138","0.4293209876543209"
"Arturo Torres Bugdud","Male","21st","Inventor","Mexico","bugdud, philippine, philippines, manila, filipino","0.066","0.818","0.116","0.7717","0.2225","0.37750000000000006"
"Carlos Gershenson","Male","21st","Inventor","Mexico","tango, gershenson, gardel, genre, carlos","0.017","0.856","0.128","0.9778","0.22463768115942026","0.39710144927536245"
"Carlos Morales","Male","21st","Inventor","Mexico","morales, chicano, mexican, ucla, angeles","0.034","0.85","0.116","0.9674","0.09166666666666669","0.2739583333333333"
"Boyan Slat","Male","21st","Inventor","Netherlands","cleanup, slat, plastic, ocean, pacific","0.025","0.786","0.189","0.9935","0.23282828282828283","0.4328843995510662"
"Albert van den Heuvel","Male","21st","Inventor","Netherlands","heuvel, den, van, uil, nos","0.007","0.868","0.125","0.9856","0.12211538461538461","0.3967948717948718"
"Bram Nauta","Male","21st","Inventor","Netherlands","nauta, dutch, poetry, bram, van","0.025","0.912","0.063","0.7907","0.12655723905723903","0.4081228956228956"
"Bram van der Eijk","Male","21st","Inventor","Netherlands","eijk, der, van, bram, dutch","0.023","0.833","0.144","0.9864","0.1108695652173913","0.3391304347826087"
"Anders H. Gjerde","Male","21st","Inventor","Norway","gjerde, aging, religion, spirituality, older","0.0","0.865","0.135","0.9842","0.07582345191040844","0.26429512516469034"
"Andreas Wahl","Male","21st","Inventor","Norway","wahl, soviet, history, russian, gorbachev","0.013","0.899","0.088","0.9524","0.08557692307692306","0.1971153846153846"
"Christofer Paasche","Male","21st","Inventor","Norway","paasche, economics, index, christofer, indicator","0.0","0.938","0.062","0.8883","0.1723684210526316","0.34078947368421053"
"Erik K. Helmersen","Male","21st","Inventor","Norway","helmersen, fiction, science, erik, genre","0.009","0.78","0.212","0.997","0.1177685950413223","0.4915518824609733"
"Michał Borkowski","Male","21st","Inventor","Poland","borkowski, polish, michał, wrocław, screenwriter","0.011","0.857","0.132","0.9729","0.12416666666666668","0.3608333333333333"
"Andrzej Czygrinow","Male","21st","Inventor","Poland","czygrinow, engineering, sustainable, green, technology","0.012","0.853","0.136","0.9866","0.07604166666666665","0.3381944444444444"
"Andrzej Czyżewski","Male","21st","Inventor","Poland","czyżewski, film, dług, kieślowski, noon","0.009","0.836","0.155","0.9898","0.13514492753623192","0.3706521739130435"
"Artur Dyczko","Male","21st","Inventor","Poland","dyczko, poland, przegląd, press, artur","0.035","0.805","0.159","0.9828","0.12363636363636363","0.47181818181818175"
"Daniel Camp","Male","21st","Inventor","Poland","camp, irish, ireland, times, dublin","0.022","0.876","0.103","0.9451","0.05735294117647059","0.20833333333333331"
"Artur Silva","Male","21st","Inventor","Portugal","silva, diplomatic, brazil, brazilian, andrade","0.039","0.804","0.157","0.9913","0.12606837606837604","0.36175213675213663"
"Artur Vilaça","Male","21st","Inventor","Portugal","vilaça, fiction, brazilian, literary, non","0.034","0.856","0.11","0.9482","0.15322580645161293","0.4201612903225806"
"Carlos Ribeiro de Azevedo","Male","21st","Inventor","Portugal","azevedo, modernist, cortês, brazilian, 1896","0.028","0.853","0.118","0.965","0.13214285714285715","0.45039682539682535"
"Carlos Salema","Male","21st","Inventor","Portugal","salema, portuguese, correio, manhã, journalism","0.03","0.806","0.164","0.9871","0.15416666666666667","0.39699519230769237"
"James Dyson","Male","21st","Inventor","United Kingdom","dyson, vacuum, appliances, bagless, cleaning","0.027","0.823","0.15","0.9611","0.12297979797979798","0.35752525252525247"
"Jonathan Ive","Male","21st","Inventor","United Kingdom","ive, design, apple, industrial, products","0.0","0.888","0.112","0.9852","0.3228354978354978","0.5717532467532467"
"Adrian Shergold","Male","21st","Inventor","United Kingdom","shergold, cricketer, cricket, social, 1881","0.034","0.897","0.068","0.8074","0.11540404040404038","0.3272727272727272"
"Aleksei Pajitnov","Male","21st","Inventor","Russia","pajitnov, game, games, tetris, programmer","0.007","0.854","0.139","0.9854","-0.0022727272727272856","0.41661892029539094"
"Alexander Kolesnikov","Male","21st","Inventor","Russia","kolesnikov, soviet, cold, history, russian","0.059","0.862","0.079","0.5423","-0.0016495601173020496","0.4896627565982405"
"Dmitry Grishin","Male","21st","Inventor","Russia","grishin, leningrad, february, companionship, liza","0.012","0.808","0.18","0.9882","0.11842105263157894","0.37543859649122807"
"Pavel Durov","Male","21st","Inventor","Russia","durov, telegram, vkontakte, tech, ventures","0.011","0.906","0.082","0.9371","0.08026315789473684","0.4166666666666667"
"Atakan Caferoglu","Male","21st","Inventor","Turkey","caferoglu, presenter, cnn, bbc, report","0.071","0.867","0.062","-0.6486","0.09277597402597403","0.34675324675324676"
"Ayşe Erdem","Male","21st","Inventor","Turkey","erdem, turkish, yoksul, kadın, ayşe","0.008","0.84","0.153","0.9895","0.12648809523809526","0.375595238095238"
"Barış Yılmaz","Male","21st","Inventor","Turkey","yılmaz, barış, journalism, boğaziçi, turkey","0.072","0.793","0.134","0.9627","0.09166666666666667","0.36624999999999996"
"Burak Uygun","Male","21st","Inventor","Turkey","uygun, turkish, german, die, discussions","0.097","0.81","0.093","-0.7096","0.16055555555555553","0.38277777777777783"
"Cahit Arf is not 21st century","Male","21st","Inventor","Turkey","arf, mathematics, theory, algebra, invariant","0.041","0.86","0.099","0.9368","0.16715686274509806","0.42990196078431375"
"Santiago Calatrava","Male","21st","Inventor","Spain","calatrava, gehry, milwaukee, architecture, transportation","0.0","0.876","0.124","0.9666","0.18300189393939392","0.4935132575757576"
"Alejandro Illades","Male","21st","Inventor","Spain","illades, spanish, poetry, 1963, llamas","0.051","0.747","0.202","0.9922","0.10250000000000002","0.3936111111111111"
"Andrés Prieto","Male","21st","Inventor","Spain","prieto, andrés, mexico, chairs, deriva","0.0","0.819","0.181","0.9913","0.11286231884057972","0.3619565217391304"
"Andrés Rubio","Male","21st","Inventor","Spain","rubio, estaciones, spanish, television, drama","0.02","0.765","0.215","0.9947","0.15049019607843134","0.3703431372549019"
