"Name","Gender","Century","Scope","Country","top5_keywords","sent_neg","sent_neu","sent_pos","sent_compound","polarity","subjectivity"
"A. C. Grayling","Male","21st","Philosopher","United Kingdom","grayling, humanist, british, humanism, philosophy","0.037","0.874","0.09","0.9186","0.01111111111111111","0.30138888888888893"
"John Gray","Male","21st","Philosopher","United Kingdom","gray, venus, mars, men, help","0.0","0.924","0.076","0.9531","0.14166666666666666","0.3794444444444444"
"John McDowell","Male","21st","Philosopher","United Kingdom","mcdowell, mind, reality, pittsburgh, language","0.019","0.905","0.076","0.923","0.18768939393939393","0.4179924242424242"
"Roger Scruton","Male","21st","Philosopher","United Kingdom","","0.0","0.0","0.0","0.0","0.0","0.0"
"Alexander Dugin","Male","21st","Philosopher","Russia","dugin, russian, intellectual, foreign, ideological","0.022","0.833","0.145","0.9806","0.058024691358024696","0.29197530864197535"
"Valery Podoroga","Male","21st","Philosopher","Russia","podoroga, philosophical, russian, philosophy, cultural","0.023","0.848","0.129","0.9744","0.07535511363636366","0.27826704545454545"
"Boris Groys","Male","21st","Philosopher","Russia","groys, boris, get_biography, author, спектакль","0.0","1.0","0.0","0.0","0.0","0.0"
"Mikhail Epstein","Male","21st","Philosopher","Russia","epstein, russian, moscow, philosophy, humanities","0.019","0.901","0.08","0.9337","0.10568049374867555","0.34011310659037935"
"Alexander Filippov","Male","21st","Philosopher","Russia","russian, filippov, law, latvia, history","0.018","0.949","0.033","0.3182","0.05","0.1736111111111111"
"Ahmet Arslan","Male","21st","Philosopher","Turkey","arslan, mountaineering, peaks, turkish, explorer","0.0","0.837","0.163","0.984","0.1903743315508021","0.4620320855614973"
"Ahmet İnam","Male","21st","Philosopher","Turkey","nam, turkish, philosophy, istanbul, technical","0.0","0.912","0.088","0.9524","0.09195402298850575","0.293103448275862"
"Hilmi Yavuz","Male","21st","Philosopher","Turkey","turkish, ottoman, yavuz, poetry, essays","0.0","0.854","0.146","0.9847","0.14868421052631578","0.375"
"Ömer Türker","Male","21st","Philosopher","Turkey","türker, islamic, theology, marmara, turkish","0.0","0.939","0.061","0.8807","0.16874999999999998","0.5140625"
"Fernando Savater","Male","21st","Philosopher","Spain","savater, casanova, planeta, ensayo, país","0.055","0.831","0.115","0.911","0.07666666666666666","0.41555555555555557"
"Manuel Cruz","Male","21st","Philosopher","Spain","barcelona, cruz, philosophy, essay, politics","0.0","0.866","0.134","0.9859","0.09841269841269842","0.3317460317460318"
"Adela Cortina","Male","21st","Philosopher","Spain","ethics, cortina, moral, morality, valencia","0.022","0.887","0.092","0.9575","0.03555555555555556","0.24256410256410252"
"Daniel Innerarity","Male","21st","Philosopher","Spain","innerarity, essay, philosophy, democracy, democracies","0.031","0.899","0.07","0.7717","0.07945454545454546","0.2612587412587412"
"José Luis Pardo","Male","21st","Philosopher","Spain","pardo, spanish, structuralism, madrid, universidad","0.0","0.9","0.1","0.9635","0.11380208333333332","0.3159455128205128"
"Till Lindemann","Male","21st","Musician","Germany","lindemann, rammstein, band, east, musician","0.012","0.908","0.08","0.9274","0.15317460317460319","0.32103174603174606"
"Robin Schulz","Male","21st","Musician","Germany","schulz, remix, prayer, house, waves","0.0","0.83","0.17","0.9904","0.17","0.31600000000000006"
"Cro","Male","21st","Musician","Germany","cro, italian, hop, hip, album","0.0","0.85","0.15","0.985","0.1881788665879575","0.36790141676505306"
"David Garrett","Male","21st","Musician","Germany","garrett, music, classical, violinist, performing","0.008","0.826","0.165","0.9897","0.23056884635832","0.38649654439128117"
"Diego Torres","Male","21st","Musician","Argentina","torres, diego, argentine, latin, music","0.0","0.808","0.192","0.9951","0.18437088274044794","0.39166666666666666"
"Lisandro Aristimuña","Male","21st","Musician","Argentina","aristimuña, lisandro, searching, biography, gather","0.0","1.0","0.0","0.0","0.4000000000000001","0.6333333333333334"
"Marcelo D2","Male","21st","Musician","Brasil","marcelo, d2, brazilian, samba, hop","0.0","0.835","0.165","0.9884","0.2655844155844156","0.5243697478991597"
"Leehom Wang","Male","21st","Musician","China","music, wang, chinese, taiwanese, industry","0.017","0.825","0.158","0.9861","0.16518308080808078","0.3673926767676768"
"Hua Chen","Male","21st","Musician","China","chen, chinese, revolution, cultural, memory","0.044","0.812","0.145","0.9815","0.09928160919540231","0.27413793103448275"
"Joker Xue","Male","21st","Musician","China","xue, joker, songwriter, album, music","0.006","0.769","0.225","0.9947","0.15515422077922078","0.45539434523809524"
"Jay Park","Male","21st","Musician","South Korea","pop, park, breed, jyp, rapper","0.012","0.844","0.144","0.984","0.27765151515151515","0.493560606060606"
"BTS (RM)","Male","21st","Musician","South Korea","rm, bts, stage, leader, talented","0.008","0.804","0.188","0.9934","0.1885079365079365","0.4840317460317459"
"Bruno Mars","Male","21st","Musician","United States","hit, performing, released, talented, singles","0.0","0.876","0.124","0.9833","0.18489010989010987","0.3453296703296704"
"Pharrell Williams","Male","21st","Musician","United States","pharrell, chad, neptunes, virginia, hugo","0.0","0.902","0.098","0.9747","0.11938582251082253","0.4145698051948052"
"David Guetta","Male","21st","Musician","France","guetta, edm, love, djs, dj","0.0","0.707","0.293","0.9979","0.23996791898577616","0.40973639455782307"
"Stromae","Male","21st","Musician","France","stromae, music, rap, juste, haver","0.011","0.825","0.164","0.9885","0.15969387755102044","0.4546485260770975"
"Christophe","Male","21st","Musician","France","hispaniola, voyages, monarchs, sailing, ships","0.028","0.935","0.037","0.09","0.07105263157894737","0.2359649122807017"
"Jean-Michel Jarre","Male","21st","Musician","France","jarre, music, electronic, concert, composer","0.0","0.908","0.092","0.9719","0.179040404040404","0.4382154882154882"
"-M- (Matthieu Chedid)","Male","21st","Musician","France","dis, chedid, aime, album, je","0.0","0.897","0.103","0.9599","0.13352272727272727","0.34375"
"Eros Ramazzotti","Male","21st","Musician","Italy","ramazzotti, eros, italian, rome, cuori","0.0","0.857","0.143","0.9885","0.1343700159489633","0.38596491228070173"
"Marco Mengoni","Male","21st","Musician","Italy","","0.0","0.0","0.0","0.0","0.0","0.0"
"Tiziano Ferro","Male","21st","Musician","Italy","ferro, il, italian, italy, depression","0.066","0.802","0.132","0.944","0.11976190476190476","0.29488095238095235"
"Jovanotti","Male","21st","Musician","Italy","jovanotti, safari, releasing, lorenzo, music","0.009","0.806","0.185","0.9916","0.16708083583083583","0.41080586080586085"
"Mahmood","Male","21st","Musician","Italy","mahmood, music, italian, 2019, season","0.0","0.864","0.136","0.9821","0.06490683229813665","0.22127329192546585"
"Kenshi Yonezu","Male","21st","Musician","Japan","yonezu, music, japan, japanese, hachi","0.0","0.832","0.168","0.9916","0.10123626373626374","0.329945054945055"
"Hyde","Male","21st","Musician","Japan","irish, hyde, language, literature, ireland","0.0","0.865","0.135","0.9823","0.06517857142857143","0.19613095238095238"
"Gackt","Male","21st","Musician","Japan","gackt, band, music, rock, bunraku","0.02","0.797","0.183","0.9844","0.19782608695652176","0.4434782608695652"
"Daichi Miura","Male","21st","Musician","Japan","","0.0","0.0","0.0","0.0","0.0","0.0"
"Daiki Tsuneta (King Gnu, millennium parade)","Male","21st","Musician","Japan","tsuneta, gnu, band, parade, king","0.0","0.906","0.094","0.9648","0.07797619047619048","0.29894179894179895"
"Alejandro Fernandez","Male","21st","Musician","Mexico","fernández, ranchera, alejandro, vicente, latin","0.0","0.825","0.175","0.9935","0.20909090909090908","0.45909090909090905"
"Carlos Rivera","Male","21st","Musician","Mexico","rivera, mexican, tlaxcala, actor, la","0.017","0.789","0.194","0.9923","0.26159420289855073","0.4688405797101449"
"Christian Nodal","Male","21st","Musician","Mexico","nodal, music, regional, mexican, mexico","0.009","0.863","0.128","0.9824","0.09360902255639099","0.3428571428571429"
"Natalia Lafourcade","Male","21st","Musician","Mexico","lafourcade, hu, mexican, natalia, agustín","0.0","0.899","0.101","0.9623","0.028333333333333332","0.22916666666666666"
"Armin van Buuren","Male","21st","Musician","Netherlands","trance, dj, buuren, leiden, van","0.0","0.823","0.177","0.9921","0.23843344155844157","0.47901785714285716"
"Hardwell","Male","21st","Musician","Netherlands","hardwell, tracks, djs, dj, festival","0.0","0.809","0.191","0.9914","0.2551609848484849","0.5909722222222222"
"Martin Garrix","Male","21st","Musician","Netherlands","dj, spinnin, records, label, music","0.031","0.912","0.056","0.7184","0.14092261904761905","0.4053571428571428"
"Tiesto","Male","21st","Musician","Netherlands","tiësto, dj, clubs, 2004, music","0.0","0.78","0.22","0.9945","0.2082927489177489","0.41488095238095235"
"Kygo","Male","21st","Musician","Norway","music, remix, norwegian, bergen, album","0.009","0.811","0.18","0.992","0.14968112244897958","0.27312925170068025"
"Röyksopp","Male","21st","Musician","Norway","röyksopp, electronic, acts, music, rock","0.0","0.84","0.16","0.9892","0.15731292517006804","0.42925170068027213"
"Krzysztof Zalewski","Male","21st","Musician","Poland","zalewski, perfekt, polish, poland, sound","0.01","0.827","0.163","0.9857","0.2086898395721925","0.520855614973262"
"Mrozu","Male","21st","Musician","Poland","mrozu, polish, warsaw, novels, sniegu","0.01","0.885","0.105","0.9677","0.151984126984127","0.3182539682539683"
"Adam Darski","Male","21st","Musician","Poland","darski, max_words, get_wikipedia_summary, adam, topic","0.0","1.0","0.0","0.0","0.0","0.0"
"António Zambujo","Male","21st","Musician","Portugal","zambujo, fado, pensei, fosse, até","0.005","0.89","0.105","0.9754","0.12166666666666666","0.39166666666666666"
"David Fonseca","Male","21st","Musician","Portugal","fonseca, portugal, silence, seasons, photographer","0.021","0.83","0.15","0.9822","0.26604278074866317","0.6370320855614973"
"Diogo Piçarra","Male","21st","Musician","Portugal","piçarra, cidade, figuras, diogo, portuguese","0.0","0.798","0.202","0.9945","0.21320346320346326","0.5600108225108225"
"Miguel Araújo","Male","21st","Musician","Portugal","araújo, portuguese, music, miguel, album","0.012","0.817","0.171","0.9909","0.1890625","0.4526041666666667"
"Harry Styles","Male","21st","Musician","United Kingdom","harry, factor, styles, solo, 2022","0.017","0.875","0.108","0.9737","0.09558823529411764","0.26715686274509803"
"Stormzy","Male","21st","Musician","United Kingdom","grime, stormzy, uk, album, british","0.093","0.698","0.209","0.9882","0.11313249040521767","0.42812742812742816"
"Dima Bilan","Male","21st","Musician","Russia","","0.0","0.0","0.0","0.0","0.0","0.0"
"Sergei Lazarev","Male","21st","Musician","Russia","lazarev, russia, song, tv, fake","0.0","0.787","0.213","0.9943","0.18849386724386724","0.5503968253968254"
"Grigory Leps","Male","21st","Musician","Russia","leps, ya, russian, music, russia","0.028","0.824","0.148","0.9806","0.1669871794871795","0.4269230769230769"
"Philipp Kirkorov","Male","21st","Musician","Russia","kirkorov, philipp, get_biography, спектакль, ferro","0.0","1.0","0.0","0.0","0.0","0.0"
"Timati","Male","21st","Musician","Russia","timati, russia, hop, russian, hip","0.0","0.827","0.173","0.9905","0.1724545454545455","0.39366666666666666"
"Kenan Doğulu","Male","21st","Musician","Turkey","doğulu, kenan, turkish, ben, album","0.0","0.796","0.204","0.9954","0.21767833615659704","0.5093167701863355"
"Emre Aydin","Male","21st","Musician","Turkey","aydin, music, turkish, turkey, kağıt","0.016","0.797","0.186","0.9887","0.20219298245614034","0.45745614035087717"
"David Bisbal","Male","21st","Musician","Spain","bisbal, successful, singles, hit, bulería","0.017","0.783","0.2","0.9898","0.2465277777777778","0.46527777777777785"
"Alejandro Sanz","Male","21st","Musician","Spain","sanz, más, album, released, alejandro","0.0","0.828","0.172","0.9924","0.1085016835016835","0.26296296296296295"
"Enrique Iglesias","Male","21st","Musician","Spain","iglesias, enrique, latin, miami, like","0.01","0.765","0.224","0.9957","0.246133412042503","0.4347402597402597"
"Pablo Alborán","Male","21st","Musician","Spain","alborán, latin, spain, pablo, album","0.0","0.792","0.208","0.9934","0.26609848484848486","0.3432449494949495"
"Dani Martín","Male","21st","Musician","Spain","martín, dani, loco, canto, music","0.0","0.806","0.194","0.9929","0.27007575757575764","0.5319444444444446"
"Karlheinz Brandenburg","Male","21st","Inventor","Germany","audio, brandenburg, compression, mp3, erlangen","0.0","0.92","0.08","0.9638","0.033771929824561404","0.20307017543859648"
"Alexander Schmidt","Male","21st","Inventor","Germany","shakespeare, shakespearean, königsberg, schmidt, lexicon","0.017","0.885","0.098","0.9419","0.08820861678004535","0.427437641723356"
"Adrián F. Stacchini","Male","21st","Inventor","Argentina","stacchini, fiction, argentine, science, fantasy","0.0","0.886","0.114","0.9747","0.1453703703703704","0.34629629629629627"
"Alberto Maiztegui","Male","21st","Inventor","Argentina","maiztegui, history, argentine, argentina, historian","0.011","0.849","0.141","0.9792","0.066875","0.37104166666666677"
"Cristian Navntoft","Male","21st","Inventor","Argentina","navntoft, crime, el, fiction, argentine","0.079","0.802","0.118","0.7935","0.12152777777777778","0.3989583333333333"
"Daniel Nofal","Male","21st","Inventor","Argentina","arab, jordanian, nofal, arabic, literary","0.011","0.795","0.194","0.9941","0.13533333333333336","0.3286666666666666"
"Diego Golombek","Male","21st","Inventor","Argentina","golombek, science, chronobiology, circadian, rhythms","0.0","0.922","0.078","0.9476","0.13228438228438227","0.47022144522144527"
"Alexey Ponomarev","Male","21st","Inventor","Brasil","ponomarev, opera, performances, theatre, 1951","0.011","0.853","0.136","0.9779","0.1625","0.5"
"Andreas Novak","Male","21st","Inventor","Brasil","novak, german, past, memoir, der","0.034","0.863","0.102","0.9313","0.09621212121212121","0.36792929292929294"
"André Lima","Male","21st","Inventor","Brasil","amazon, lima, rainforest, environmental, conservation","0.01","0.788","0.202","0.9898","0.05803571428571429","0.3625"
"Carlos Fadigas","Male","21st","Inventor","Brasil","urban, fadigas, architecture, lisbon, planning","0.0","0.907","0.093","0.9623","0.02375","0.16333333333333333"
"Adam Chmielowski","Male","21st","Inventor","Canada","poor, albert, marginalized, revered, saint","0.089","0.734","0.177","0.981","0.19087301587301594","0.5964285714285713"
"Ajay Agrawal","Male","21st","Inventor","Canada","agrawal, ai, entrepreneurship, artificial, machine","0.016","0.909","0.076","0.9042","0.04445773524720894","0.42912394622920935"
"Andrew Gelman","Male","21st","Inventor","Canada","gelman, statistics, statistical, bayesian, state","0.022","0.884","0.095","0.9565","0.05371572871572871","0.26132756132756135"
"Angus McKay","Male","21st","Inventor","Canada","mckay, gaelic, highlanders, scotia, nova","0.0","0.913","0.087","0.9531","0.17875000000000002","0.38"
"Austin Wang","Male","21st","Inventor","Canada","wang, belonging, experience, immigrant, writing","0.0","0.876","0.124","0.9764","0.1708333333333333","0.4305555555555556"
