"Name","Gender","Century","Scope","Country","top5_keywords","sent_neg","sent_neu","sent_pos","sent_compound","polarity","subjectivity"
"Tiziano Ferro","Male","21st","Musician","Italy","ferro, music, italian, lyrics, niente","0.034","0.808","0.158","0.9836","0.16466764418377325","0.3874584555229716"
"Jovanotti","Male","21st","Musician","Italy","jovanotti, lorenzo, music, italian, cherubini","0.0","0.795","0.205","0.9943","0.20695439617853412","0.4578071353933423"
"Mahmood","Male","21st","Musician","Italy","mahmood, iran, bustling, tehran, iranian","0.025","0.855","0.12","0.9581","0.08259670017482518","0.36039845571095563"
"Kenshi Yonezu","Male","21st","Musician","Japan","yonezu, music, album, lemon, kenshi","0.0","0.9","0.1","0.9504","0.1408482142857143","0.47823660714285715"
"Hyde","Male","21st","Musician","Japan","stevenson, jekyll, samoa, ballantrae, kidnapped","0.036","0.778","0.187","0.9887","0.054385964912280704","0.3986842105263158"
"Gackt","Male","21st","Musician","Japan","gackt, actor, band, musician, entertainment","0.013","0.823","0.165","0.9892","0.15000000000000002","0.4588888888888888"
"Daichi Miura","Male","21st","Musician","Japan","miura, music, daichi, japan, entertainer","0.0","0.785","0.215","0.9957","0.20236213062300015","0.5984801430453605"
"Daiki Tsuneta (King Gnu, millennium parade)","Male","21st","Musician","Japan","tsuneta, parade, gnu, band, millennium","0.0","0.877","0.123","0.9682","0.19561111111111112","0.5143888888888889"
"Alejandro Fernandez","Male","21st","Musician","Mexico","fernández, alejandro, music, latin, tú","0.0","0.844","0.156","0.9894","0.08466810966810968","0.3331529581529581"
"Carlos Rivera","Male","21st","Musician","Mexico","rivera, carlos, theater, latin, music","0.006","0.823","0.171","0.9897","0.21141975308641978","0.5614197530864198"
"Christian Nodal","Male","21st","Musician","Mexico","nodal, sonora, mariachi, te, latin","0.022","0.796","0.182","0.9895","0.15884833557247346","0.4710516494999254"
"Natalia Lafourcade","Male","21st","Musician","Mexico","lafourcade, latin, natalia, music, released","0.008","0.779","0.213","0.9951","0.16176767676767678","0.4359848484848485"
"Armin van Buuren","Male","21st","Musician","Netherlands","armin, trance, dj, music, leiden","0.024","0.832","0.144","0.9805","0.21033982683982685","0.5321168831168832"
"Hardwell","Male","21st","Musician","Netherlands","hardwell, music, edm, dj, dance","0.008","0.839","0.153","0.9881","0.2506331168831169","0.5924675324675324"
"Martin Garrix","Male","21st","Musician","Netherlands","garrix, music, dj, martin, electronic","0.011","0.825","0.165","0.989","0.13278596403596404","0.3930319680319681"
"Tiesto","Male","21st","Musician","Netherlands","tiësto, dj, music, edm, electronic","0.008","0.824","0.168","0.9915","0.20828168044077133","0.4949035812672177"
"Kygo","Male","21st","Musician","Norway","kygo, music, electronic, released, norwegian","0.01","0.831","0.159","0.9881","0.17964285714285716","0.42457142857142854"
"Röyksopp","Male","21st","Musician","Norway","electronic, röyksopp, music, duo, album","0.0","0.851","0.149","0.9885","0.2380333951762523","0.5587082560296847"
"Krzysztof Zalewski","Male","21st","Musician","Poland","zalewski, polish, music, album, musician","0.012","0.795","0.193","0.993","0.17760101010101007","0.5852777777777777"
"Mrozu","Male","21st","Musician","Poland","mrozu, music, wroński, kłodzko, chłopaki","0.018","0.81","0.172","0.9887","0.14388888888888887","0.378611111111111"
"Adam Darski","Male","21st","Musician","Poland","darski, metal, behemoth, sentiments, religious","0.033","0.824","0.143","0.9761","0.16333333333333336","0.42899999999999994"
"António Zambujo","Male","21st","Musician","Portugal","zambujo, fado, portuguese, music, antónio","0.009","0.879","0.112","0.9766","0.18571603128054742","0.484286412512219"
"David Fonseca","Male","21st","Musician","Portugal","fonseca, silence, music, portugal, band","0.005","0.84","0.155","0.9887","0.19009324009324008","0.5301573426573426"
"Diogo Piçarra","Male","21st","Musician","Portugal","piçarra, music, portuguese, diogo, que","0.0","0.775","0.225","0.995","0.20837268791814248","0.5403548471730291"
"Miguel Araújo","Male","21st","Musician","Portugal","araújo, portuguese, music, miguel, cinco","0.009","0.81","0.181","0.9914","0.13690909090909087","0.5005151515151515"
"Harry Styles","Male","21st","Musician","United Kingdom","styles, harry, album, boy, pop","0.016","0.828","0.156","0.9809","0.22036564625850344","0.4719387755102041"
"Stormzy","Male","21st","Musician","United Kingdom","stormzy, brit, uk, racial, mobo","0.009","0.817","0.174","0.9919","0.1450617283950617","0.39413580246913577"
"Dima Bilan","Male","21st","Musician","Russia","bilan, music, dima, russian, eurovision","0.007","0.816","0.177","0.99","0.18240740740740738","0.33672839506172836"
"Sergei Lazarev","Male","21st","Musician","Russia","lazarev, russian, song, eurovision, finishing","0.0","0.794","0.206","0.994","0.11977513227513227","0.3610449735449735"
"Grigory Leps","Male","21st","Musician","Russia","leps, russian, music, grigory, sny","0.016","0.78","0.204","0.9956","0.11576479076479076","0.46659451659451656"
"Philipp Kirkorov","Male","21st","Musician","Russia","kirkorov, russia, music, russian, profile","0.01","0.793","0.197","0.993","0.15961538461538463","0.47596153846153844"
"Timati","Male","21st","Musician","Russia","timati, russian, music, star, lifestyle","0.007","0.807","0.186","0.9915","0.12445286195286195","0.4676206509539843"
"Kenan Doğulu","Male","21st","Musician","Turkey","kenan, doğulu, turkish, turkey, music","0.0","0.831","0.169","0.9897","0.2027777777777778","0.5191666666666667"
"Emre Aydin","Male","21st","Musician","Turkey","aydin, music, emre, turkey, turkish","0.013","0.756","0.231","0.9953","0.17017857142857146","0.5027976190476191"
"David Bisbal","Male","21st","Musician","Spain","bisbal, latin, david, artist, music","0.0","0.811","0.189","0.9925","0.12431818181818184","0.40189393939393936"
"Alejandro Sanz","Male","21st","Musician","Spain","sanz, alejandro, latin, grammy, los","0.017","0.83","0.153","0.9865","0.128525641025641","0.37820512820512814"
"Enrique Iglesias","Male","21st","Musician","Spain","iglesias, bailamos, latin, enrique, album","0.02","0.842","0.138","0.9837","0.19667919799498748","0.46390977443609027"
"Pablo Alborán","Male","21st","Musician","Spain","alborán, pablo, latin, emotive, artist","0.0","0.811","0.189","0.9885","0.18907624633431083","0.4227272727272728"
"Dani Martín","Male","21st","Musician","Spain","martín, spanish, dani, music, band","0.03","0.78","0.19","0.99","0.18838383838383843","0.4081930415263748"
"Karlheinz Brandenburg","Male","21st","Inventor","Germany","audio, brandenburg, mp3, compression, digital","0.0","0.955","0.045","0.872","0.07037037037037036","0.24814814814814815"
"Alexander Schmidt","Male","21st","Inventor","Germany","schmidt, berlin, literature, digital, böll","0.016","0.844","0.139","0.9844","0.11837732160312806","0.402565982404692"
"Adrián F. Stacchini","Male","21st","Inventor","Argentina","stacchini, adrián, literary, aires, argentine","0.018","0.815","0.167","0.9896","0.13613636363636364","0.3666919191919191"
"Alberto Maiztegui","Male","21st","Inventor","Argentina","maiztegui, argentina, literature, argentine, dictatorship","0.0","0.876","0.124","0.9877","0.07559523809523812","0.37708333333333327"
"Cristian Navntoft","Male","21st","Inventor","Argentina","navntoft, danish, cristian, denmark, aarhus","0.0","0.856","0.144","0.9859","0.14","0.44766666666666666"
"Daniel Nofal","Male","21st","Inventor","Argentina","nofal, marketing, commerce, business, paulo","0.008","0.788","0.204","0.9945","0.21010101010101007","0.40181818181818174"
"Diego Golombek","Male","21st","Inventor","Argentina","golombek, science, neuroscience, scientific, diego","0.009","0.889","0.102","0.9716","0.1215686274509804","0.4259803921568628"
"Alexey Ponomarev","Male","21st","Inventor","Brasil","ponomarev, art, moscow, biennale, alexey","0.014","0.846","0.139","0.984","0.1295138888888889","0.36423611111111115"
"Andreas Novak","Male","21st","Inventor","Brasil","novak, andreas, sweden, literature, eloquently","0.025","0.811","0.164","0.9877","0.11742424242424244","0.4171620046620047"
"André Lima","Male","21st","Inventor","Brasil","lima, literary, brazilian, andré, literature","0.017","0.786","0.197","0.9932","0.11822916666666666","0.3593749999999999"
"Carlos Fadigas","Male","21st","Inventor","Brasil","fadigas, energy, company, edp, expansion","0.0","0.859","0.141","0.9825","0.06964285714285715","0.3886904761904762"
"Adam Chmielowski","Male","21st","Inventor","Canada","chmielowski, religious, compassion, faith, order","0.027","0.768","0.205","0.992","0.07947957839262187","0.32572463768115945"
"Ajay Agrawal","Male","21st","Inventor","Canada","agrawal, ai, technology, innovation, economics","0.022","0.844","0.134","0.9781","0.08287037037037037","0.5050264550264549"
"Andrew Gelman","Male","21st","Inventor","Canada","statistical, gelman, modeling, bayesian, statistics","0.019","0.897","0.084","0.9442","0.050416666666666665","0.2841666666666667"
"Angus McKay","Male","21st","Inventor","Canada","mckay, scottish, angus, endure, edinburgh","0.016","0.874","0.11","0.9615","0.11190476190476194","0.43690476190476185"
"Austin Wang","Male","21st","Inventor","Canada","wang, tech, startup, venture, firm","0.0","0.834","0.166","0.9909","0.1403409090909091","0.4776515151515151"
"Jack Ma","Male","21st","Inventor","China","ma, alibaba, ipo, china, jack","0.031","0.828","0.141","0.9741","0.06936327561327561","0.3728445165945166"
"Lei Jun","Male","21st","Inventor","China","lei, xiaomi, jun, tech, software","0.0","0.862","0.138","0.9878","0.19736024844720498","0.5304865424430643"
"Wang Chuanfu","Male","21st","Inventor","China","byd, wang, electric, energy, company","0.013","0.854","0.133","0.9666","0.10986842105263155","0.4307017543859649"
"Bao Chugui","Male","21st","Inventor","China","bao, chugui, chinese, rightist, china","0.034","0.853","0.113","0.9485","0.12544981060606064","0.3593986742424242"
"Chen Jin","Male","21st","Inventor","China","chen, chinese, jin, literary, china","0.037","0.868","0.094","0.9297","0.08638731060606061","0.2646070075757575"
"Hwang Chang-gyu","Male","21st","Inventor","South Korea","hwang, korean, literary, literature, gyu","0.018","0.895","0.087","0.9531","0.09665621734587253","0.2972831765935214"
"Kim Ki-nam","Male","21st","Inventor","South Korea","kim, korean, poetry, ki, nam","0.008","0.846","0.145","0.9872","0.10166666666666668","0.3396666666666666"
"Kim Sang-jin","Male","21st","Inventor","South Korea","kim, sang, jin, korean, korea","0.026","0.847","0.127","0.9694","0.11233428030303032","0.36863162878787875"
"Lee Jae-woong","Male","21st","Inventor","South Korea","tech, lee, woong, south, jae","0.0","0.785","0.215","0.9956","0.21795454545454543","0.4888484848484848"
"Bang Si-hyuk","Male","21st","Inventor","South Korea","hyuk, bts, si, bang, entertainment","0.0","0.83","0.17","0.9887","0.1603114478114478","0.4636153198653199"
"Elon Musk","Male","21st","Inventor","United States","musk, company, spacex, colonization, founded","0.008","0.873","0.119","0.9735","-0.007777777777777784","0.45833333333333337"
"Larry Page","Male","21st","Inventor","United States","page, google, computer, ceo, larry","0.0","0.876","0.124","0.9838","0.10370370370370371","0.5217592592592593"
"Jeff Bezos","Male","21st","Inventor","United States","bezos, amazon, tech, entrepreneurship, company","0.009","0.868","0.123","0.9741","0.13087822671156005","0.5047278338945005"
"Mark Zuckerberg","Male","21st","Inventor","United States","zuckerberg, facebook, chan, data, scrutiny","0.026","0.901","0.073","0.8977","0.09589864158829678","0.31784221525600825"
"Sergey Brin","Male","21st","Inventor","United States","brin, google, wojcicki, search, founder","0.019","0.858","0.123","0.9738","0.09803921568627451","0.3901960784313725"
"Stéphane Pila","Male","21st","Inventor","France","pila, stéphane, les, paris, literature","0.019","0.826","0.155","0.986","0.10403225806451614","0.317741935483871"
"Alain Bravo","Male","21st","Inventor","France","bravo, literature, literary, ombres, temps","0.009","0.832","0.159","0.9867","0.09802489177489179","0.3067099567099566"
"Bruno Grandjean","Male","21st","Inventor","France","grandjean, tech, entrepreneurship, technology, digital","0.007","0.816","0.177","0.9857","0.09024234693877553","0.4471513605442176"
"Bruno Maisonnier","Male","21st","Inventor","France","error, żyjemy, failure, faggin, fagundes","1.0","0.0","0.0","-0.4019","0.0","0.0"
"Giorgio Metta","Male","21st","Inventor","Italy","robotics, metta, cognitive, robot, robots","0.0","0.869","0.131","0.9842","0.10833333333333332","0.4663194444444445"
"Alberto Broggi","Male","21st","Inventor","Italy","broggi, robotics, vislab, parma, ai","0.0","0.831","0.169","0.9917","0.17065217391304346","0.6021739130434781"
"Hiroshi Ishiguro","Male","21st","Inventor","Japan","ishiguro, osaka, let, des, technology","0.009","0.875","0.117","0.9753","0.1376984126984127","0.4246031746031745"
"Shuji Nakamura","Male","21st","Inventor","Japan","nakamura, lighting, blue, leds, invention","0.0","0.895","0.105","0.9761","0.05873015873015872","0.38492063492063494"
"Akinori Ito","Male","21st","Inventor","Japan","ito, japan, akinori, literary, leaves","0.024","0.793","0.183","0.9913","0.08828125000000002","0.2815104166666666"
"Alberto López Vargas","Male","21st","Inventor","Mexico","colombian, vargas, lópez, colombia, literature","0.023","0.83","0.147","0.9853","0.12755681818181816","0.33178661616161603"
"Arturo Elías Ayub","Male","21st","Inventor","Mexico","ayub, business, telmex, telecommunications, mexico","0.0","0.819","0.181","0.9908","0.11041666666666666","0.4017628205128204"
"Arturo Torres Bugdud","Male","21st","Inventor","Mexico","bugdud, mexico, mexican, america, literature","0.008","0.829","0.163","0.9893","0.13714114832535884","0.4141547049441786"
"Carlos Gershenson","Male","21st","Inventor","Mexico","gershenson, systems, mexico, artificial, complex","0.0","0.885","0.115","0.9764","-0.04987878787878786","0.5681818181818182"
"Carlos Morales","Male","21st","Inventor","Mexico","morales, puerto, rican, rico, latinx","0.031","0.805","0.164","0.9877","0.13274147727272728","0.4211174242424243"
"Boyan Slat","Male","21st","Inventor","Netherlands","ocean, slat, cleanup, plastic, pollution","0.016","0.766","0.218","0.9944","0.269375","0.5575"
"Albert van den Heuvel","Male","21st","Inventor","Netherlands","heuvel, den, van, sociological, sociology","0.012","0.857","0.131","0.9847","0.08889759665621737","0.36280041797283163"
"Bram Nauta","Male","21st","Inventor","Netherlands","nauta, analog, twente, circuits, engineering","0.0","0.864","0.136","0.9856","0.16208333333333336","0.5337500000000001"
"Bram van der Eijk","Male","21st","Inventor","Netherlands","eijk, der, van, bram, literature","0.008","0.803","0.189","0.9934","0.15620629370629371","0.4524184149184149"
