"Name","Gender","Century","Scope","Country","top5_keywords","sent_neg","sent_neu","sent_pos","sent_compound","polarity","subjectivity"
"Hideo Nankai","Female","20th","Economist","Japan","nankai, photography, vivo, tokyo, japanese","0.073","0.854","0.073","-0.2354","0.08669871794871795","0.36112637362637373"
"Hirata Yoshiko","Female","20th","Economist","Japan","hirata, yoshiko, women, japanese, literature","0.019","0.822","0.159","0.9831","0.13430555555555557","0.38"
"Hiroko Okada","Female","20th","Economist","Japan","okada, japanese, literary, japan, hiroko","0.01","0.892","0.098","0.9432","0.06588095238095239","0.28828571428571426"
"Graciela Chichilnisky","Female","20th","Economist","Mexico","chichilnisky, carbon, graciela, economics, climate","0.027","0.842","0.13","0.9652","0.14722222222222225","0.4000000000000001"
"Juliana González","Female","20th","Economist","Mexico","gonzález, juliana, el, philosophy, heidegger","0.0","0.83","0.17","0.9898","0.10524691358024692","0.33179012345679015"
"Alicia Puyana Mutis","Female","20th","Economist","Mexico","puyana, trade, unctad, colombia, economics","0.02","0.847","0.133","0.9771","0.15363756613756613","0.31660052910052905"
"Blanca Heredia","Female","20th","Economist","Mexico","heredia, mexico, democratization, mexican, relations","0.0","0.964","0.036","0.7184","0.08364661654135337","0.19667919799498748"
"Henriette Roland Holst","Female","20th","Economist","Netherlands","holst, roland, socialist, socialism, sdap","0.047","0.715","0.238","0.9929","0.1257575757575758","0.3977272727272727"
"Jolande Sap","Female","20th","Economist","Netherlands","greenleft, sap, social, sustainability, party","0.017","0.82","0.163","0.9863","0.08429118773946362","0.3220306513409962"
"Agnes Jongerius","Female","20th","Economist","Netherlands","jongerius, fnv, workers, trade, european","0.027","0.747","0.225","0.9934","0.1664609053497942","0.3847736625514403"
"Annemarie de Lange","Female","20th","Economist","Netherlands","afrikaans, lange, african, south, younger","0.014","0.795","0.192","0.9893","0.13156565656565658","0.41338383838383835"
"Barbara Baarsma","Female","20th","Economist","Netherlands","baarsma, economic, netherlands, dutch, agency","0.0","0.922","0.078","0.946","0.16506410256410262","0.3564102564102563"
"Hilde Bjørnland","Female","20th","Economist","Norway","bjørnland, monetary, policy, economic, norway","0.02","0.896","0.084","0.9273","0.10246031746031745","0.24476190476190482"
"Karen Helene Ulltveit-Moe","Female","20th","Economist","Norway","moe, ulltveit, norwegian, economic, policy","0.0","0.948","0.052","0.8357","0.09111111111111111","0.2255555555555556"
"Alette Schreiner","Female","20th","Economist","Norway","schreiner, alette, oslo, norway, freelance","0.01","0.798","0.192","0.991","0.1652777777777778","0.4352777777777777"
"Anne Klinge","Female","20th","Economist","Norway","foot, theater, klinge, feet, und","0.036","0.791","0.172","0.9819","0.23777777777777775","0.5605555555555555"
"Jadwiga Piotrowska","Female","20th","Economist","Poland","piotrowska, polish, ocean, poetry, kraków","0.026","0.826","0.148","0.9738","0.17923913043478262","0.4702173913043478"
"Alicja Kula","Female","20th","Economist","Poland","kula, polish, mobility, social, migration","0.067","0.841","0.092","0.7579","0.04629629629629631","0.3345679012345678"
"Anna Szelągowska","Female","20th","Economist","Poland","szelągowska, julia, adult, polish, young","0.085","0.814","0.101","0.3527","0.16397849462365588","0.4629032258064516"
"Barbara Szarota","Female","20th","Economist","Poland","children, szarota, holocaust, jewish, warsaw","0.059","0.857","0.084","0.8176","0.10046296296296296","0.19768518518518519"
"Czesława Oknińska","Female","20th","Economist","Poland","oknińska, polish, poet, displacement, czesława","0.141","0.818","0.041","-0.9674","0.05166666666666668","0.43499999999999994"
"Manuela Silva","Female","20th","Economist","Portugal","postcolonial, lusophone, african, silva, studies","0.011","0.92","0.069","0.9081","0.048039215686274506","0.3343137254901961"
"Adriana Rodrigues Ângelo","Female","20th","Economist","Portugal","ângelo, illustrator, children, brazil, brazilian","0.035","0.789","0.176","0.9806","0.19733333333333333","0.47699999999999987"
"Ana Luísa Pereira","Female","20th","Economist","Portugal","pereira, portuguese, luísa, ana, lisbon","0.011","0.879","0.11","0.9432","0.08157894736842107","0.3346491228070175"
"Ana Paula Serra","Female","20th","Economist","Portugal","serra, brazilian, literature, shape, brazil","0.023","0.88","0.097","0.9274","0.16065162907268168","0.4571428571428572"
"Ana Pereira","Female","20th","Economist","Portugal","pereira, portuguese, lisbon, portugal, writing","0.011","0.863","0.126","0.9702","0.11296296296296296","0.3126543209876542"
"Ursula Hicks","Female","20th","Economist","United Kingdom","finance, hicks, lse, government, local","0.043","0.893","0.064","0.5106","0.10546875","0.25885416666666666"
"Anne Osborn","Female","20th","Economist","United Kingdom","neuroradiology, osborn, pathology, imaging, anne","0.0","0.877","0.123","0.9735","0.1462121212121212","0.4401515151515152"
"Alla Grigorievna Aganbegyan","Female","20th","Economist","Russia","aganbegyan, economic, soviet, planning, economics","0.025","0.863","0.112","0.9485","0.13769841269841274","0.3408730158730159"
"Anna M. Mikhailova","Female","20th","Economist","Russia","mikhailova, russian, literary, literature, presents","0.034","0.863","0.103","0.9081","0.0851851851851852","0.2902777777777777"
"Ekaterina Zhdanova","Female","20th","Economist","Russia","zhdanova, russia, moscow, graphic, artists","0.006","0.856","0.137","0.9833","0.15814393939393942","0.45284090909090907"
"Elena Nikolaevna Rzhanitsina","Female","20th","Economist","Russia","soviet, labor, rzhanitsina, standard, income","0.026","0.896","0.078","0.872","0.13058035714285715","0.3720982142857143"
"Asena Caner","Female","20th","Economist","Turkey","armenian, caner, turkish, literature, genocide","0.043","0.869","0.089","0.8591","0.06875","0.3179166666666667"
"Ayse Koc","Female","20th","Economist","Turkey","koc, ayse, immigrant, activist, change","0.022","0.857","0.121","0.9648","0.08035714285714286","0.32738095238095244"
"Bilsay Kuruç","Female","20th","Economist","Turkey","kuruç, bilsay, turkey, economic, turkish","0.038","0.837","0.125","0.9623","0.14700000000000002","0.348"
"Cevat Şahin","Female","20th","Economist","Turkey","şahin, young, children, ankara, literature","0.0","0.825","0.175","0.9862","0.18055555555555555","0.442283950617284"
"Deniz Yücel","Female","20th","Economist","Turkey","yücel, taz, welt, turkey, press","0.144","0.77","0.087","-0.9056","0.14384057971014494","0.33079710144927527"
"Amparo Almarcha","Female","20th","Economist","Spain","almarcha, spanish, women, literary, literature","0.009","0.87","0.12","0.9741","0.07993827160493827","0.20216049382716048"
"Ana María Gil Lafuente","Female","20th","Economist","Spain","fuzzy, lafuente, gil, logic, operators","0.024","0.883","0.093","0.9186","0.060416666666666674","0.3254166666666666"
"Anna Cabré","Female","20th","Economist","Spain","cabré, medieval, historical, history, women","0.0","0.874","0.126","0.9766","0.07030885780885782","0.25370046620046616"
"Carmen Herrero Blanco","Female","20th","Economist","Spain","language, herrero, spanish, blanco, acquisition","0.0","0.886","0.114","0.9698","0.07785714285714285","0.24833333333333332"
"Carmen Reinhart","Female","20th","Economist","Spain","reinhart, financial, crises, debt, economic","0.052","0.921","0.027","-0.6436","0.04420289855072464","0.24057971014492757"
"Annemarie Renger","Female","20th","Politician","Germany","renger, bundestag, german, annemarie, president","0.016","0.879","0.106","0.9652","0.09529914529914531","0.27008547008547007"
"Rita Süssmuth","Female","20th","Politician","Germany","süssmuth, bundestag, 1988, german, president","0.0","0.867","0.133","0.9796","0.12233445566778899","0.32856341189674515"
"Clara Zetkin","Female","20th","Politician","Germany","zetkin, socialist, women, clara, spd","0.062","0.838","0.101","0.7351","0.09583333333333337","0.4291666666666667"
"Elisabeth Schwarzhaupt","Female","20th","Politician","Germany","schwarzhaupt, frankfurt, elisabeth, law, bundestag","0.016","0.826","0.158","0.9834","0.1325757575757576","0.26628787878787874"
"Eva Perón","Female","20th","Politician","Argentina","eva, perón, radio, shirtless, descamisados","0.135","0.737","0.128","-0.4511","0.15301587301587302","0.43357142857142855"
"Isabel Perón","Female","20th","Politician","Argentina","perón, isabel, president, abuses, exiled","0.136","0.819","0.046","-0.9775","0.022333333333333334","0.3366666666666667"
"Graciela Fernández Meijide","Female","20th","Politician","Argentina","rights, meijide, argentina, conadep, disappearance","0.049","0.851","0.1","0.891","0.021052631578947368","0.2728070175438595"
"Dilma Rousseff","Female","20th","Politician","Brasil","rousseff, brazil, lula, impeachment, successor","0.116","0.806","0.078","-0.9022","0.07982456140350877","0.41228070175438597"
"Benedita da Silva","Female","20th","Politician","Brasil","silva, da, favela, rio, black","0.039","0.875","0.086","0.8593","0.08557971014492753","0.3582608695652174"
"Alzira Soriano","Female","20th","Politician","Brasil","alzira, norte, grande, rio, soriano","0.034","0.876","0.09","0.8979","-0.010897435897435902","0.3365384615384616"
"Luiza Erundina","Female","20th","Politician","Brasil","erundina, pt, social, housing, city","0.034","0.822","0.144","0.9732","0.04015151515151516","0.24873737373737376"
"Marta Suplicy","Female","20th","Politician","Brasil","suplicy, paulo, são, sexologist, brazilian","0.013","0.872","0.115","0.9584","0.08137254901960789","0.21372549019607848"
"Kim Campbell","Female","20th","Politician","Canada","campbell, mulroney, columbia, minister, progressive","0.054","0.813","0.133","0.9493","0.06666666666666667","0.34196428571428567"
"Ellen Fairclough","Female","20th","Politician","Canada","fairclough, hamilton, minister, immigration, diefenbaker","0.01","0.901","0.089","0.9477","0.075","0.37971014492753613"
"Agnes Macphail","Female","20th","Politician","Canada","macphail, ontario, ccf, farmers, legislature","0.064","0.741","0.195","0.9892","0.13076923076923078","0.35865384615384605"
"Pauline Jewett","Female","20th","Politician","Canada","jewett, pauline, ndp, seat, political","0.024","0.825","0.15","0.9805","0.07727272727272728","0.31013986013986017"
"Flora MacDonald","Female","20th","Politician","Canada","macdonald, flora, allan, hebrides, skye","0.086","0.783","0.132","0.928","0.14222222222222225","0.3711111111111111"
"Song Qingling","Female","20th","Politician","China","yat, sen, china, sun, qingling","0.083","0.72","0.198","0.9719","0.03825757575757577","0.2761363636363636"
"Deng Yingchao","Female","20th","Politician","China","deng, yingchao, china, enlai, cpc","0.043","0.809","0.148","0.9682","0.14875","0.5045833333333333"
"Jiang Qing","Female","20th","Politician","China","jiang, qing, counter, mao, 1976","0.155","0.767","0.078","-0.9637","0.08152173913043483","0.40978260869565214"
"Pu Yi","Female","20th","Politician","China","emperor, pu, throne, forbidden, yi","0.15","0.836","0.014","-0.9842","0.027272727272727268","0.33455710955710954"
"Wang Guangmei","Female","20th","Politician","China","guangmei, wang, shaoqi, liu, china","0.099","0.769","0.132","0.5859","0.017345679012345672","0.35179012345679006"
"Han Myeong-sook","Female","20th","Politician","South Korea","han, myeong, sook, minister, south","0.066","0.856","0.078","-0.2732","0.037500000000000006","0.32159090909090904"
"Chang Sang","Female","20th","Politician","South Korea","south, chang, sang, womans, ewha","0.013","0.869","0.118","0.9719","0.1253472222222222","0.3333333333333333"
"Choi Kyung-hee","Female","20th","Politician","South Korea","choi, korean, kyung, hee, individuals","0.109","0.807","0.084","-0.5267","0.09920634920634921","0.3746031746031746"
"Eleanor Roosevelt","Female","20th","Politician","United States","eleanor, franklin, roosevelt, rights, role","0.068","0.789","0.143","0.9392","0.04559228650137741","0.3411157024793388"
"Shirley Chisholm","Female","20th","Politician","United States","chisholm, barbados, congress, black, shirley","0.033","0.869","0.098","0.9373","0.13448426573426572","0.3777680652680652"
"Margaret Chase Smith","Female","20th","Politician","United States","smith, senate, margaret, congress, ran","0.087","0.743","0.17","0.9628","0.13749999999999998","0.47061403508771926"
"Barbara Jordan","Female","20th","Politician","United States","texas, jordan, houston, american, barbara","0.016","0.853","0.131","0.9753","0.15158730158730158","0.3555555555555555"
"Hillary Clinton","Female","20th","Politician","United States","clinton, arkansas, obama, lady, nomination","0.042","0.831","0.126","0.9081","0.0911405723905724","0.3720117845117844"
"Anne Hidalgo","Female","20th","Politician","France","hidalgo, mayor, paris, sustainable, urban","0.021","0.868","0.11","0.9431","0.18429487179487178","0.42339743589743595"
"Yvette Roudy","Female","20th","Politician","France","roudy, yvette, mitterrand, women, equal","0.033","0.891","0.076","0.7717","0.13815789473684212","0.387719298245614"
"Leonilde Iotti","Female","20th","Politician","Italy","iotti, italian, deputies, chamber, rights","0.099","0.832","0.07","-0.8272","0.133","0.4049999999999999"
"Tina Anselmi","Female","20th","Politician","Italy","anselmi, p2, tina, service, codename","0.066","0.799","0.135","0.9285","0.11249999999999999","0.43406862745098035"
"Anna Finocchiaro","Female","20th","Politician","Italy","senate, finocchiaro, prodi, magistrate, catania","0.042","0.826","0.132","0.9559","0.1255952380952381","0.28630952380952385"
"Emma Bonino","Female","20th","Politician","Italy","bonino, european, commissioner, aid, italy","0.029","0.813","0.159","0.9806","0.07405677655677656","0.17191391941391945"
"Lina Merlin","Female","20th","Politician","Italy","merlin, italian, women, senate, criminalized","0.06","0.811","0.129","0.8988","0.08833333333333335","0.29749999999999993"
"Fusae Ichikawa","Female","20th","Politician","Japan","women, ichikawa, suffrage, vote, rights","0.047","0.801","0.152","0.9667","0.1239877769289534","0.30544945250827604"
"Shidzue Katō","Female","20th","Politician","Japan","katō, women, reproductive, eugenic, japan","0.06","0.872","0.068","0.1779","0.16510416666666666","0.47239583333333335"
"Takako Doi","Female","20th","Politician","Japan","doi, jsp, party, representatives, speaker","0.013","0.812","0.175","0.9876","0.12663690476190476","0.37648809523809523"
"Yuriko Koike","Female","20th","Politician","Japan","koike, tokyo, governor, house, ldp","0.011","0.856","0.133","0.9741","0.11006493506493507","0.3319624819624819"
"Hana Matsuri","Female","20th","Politician","Japan","manga, matsuri, yaoi, money, shojo","0.016","0.802","0.182","0.9885","0.1826086956521739","0.49963768115942025"
"Elvia Carrillo Puerto","Female","20th","Politician","Mexico","women, elvia, mexico, carrillo, yucatán","0.017","0.842","0.141","0.9746","0.11628787878787877","0.418560606060606"
